Time (ms),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V)
4010.00,31.828,162.0045,5.09
4010.20,31.874,162.3661,5.094
4010.40,32.101,163.3941,5.09
4010.60,31.725,161.4803,5.09
4010.80,31.844,162.3407,5.098
4011.00,31.918,162.5265,5.092
4011.20,31.891,162.2614,5.088
4011.40,32.388,165.114,5.098
4011.60,30.121,153.3761,5.092
4011.80,29.521,150.38,5.094
4012.00,29.564,150.7764,5.1
4012.20,29.675,151.1051,5.092
4012.40,29.928,152.5131,5.096
4012.60,31.546,160.5691,5.09
4012.80,30.66,156.3047,5.098
4013.00,29.888,152.4886,5.102
4013.20,29.71,151.2833,5.092
4013.40,30.197,153.9443,5.098
4013.60,29.688,151.3494,5.098
4013.80,29.891,152.3245,5.096
4014.00,30.029,152.8476,5.09
4014.20,31.203,159.1353,5.1
4014.40,30.17,153.8067,5.098
4014.60,29.851,152.1804,5.098
4014.80,29.747,151.5907,5.096
4015.00,29.717,151.2595,5.09
4015.20,29.889,152.1948,5.092
4015.40,30.365,154.6793,5.094
4015.60,30.837,157.1454,5.096
4015.80,29.786,151.7299,5.094
4016.00,29.833,151.85,5.09
4016.20,29.91,152.4214,5.096
4016.40,30.041,153.0889,5.096
4016.60,29.858,151.9772,5.09
4016.80,30.044,152.924,5.09
4017.00,30.956,157.8137,5.098
4017.20,29.806,151.7722,5.092
4017.40,30.029,152.9677,5.094
4017.60,29.835,151.9198,5.092
4017.80,29.723,151.5278,5.098
4018.00,29.888,152.1299,5.09
4018.20,30.022,152.9321,5.094
4018.40,31.109,158.5937,5.098
4018.60,29.832,152.0239,5.096
4018.80,29.777,151.6245,5.092
4019.00,30.28,154.2463,5.094
4019.20,29.82,151.7838,5.09
4019.40,29.983,152.7334,5.094
4019.60,30.124,153.5119,5.096
4019.80,30.749,156.5124,5.09
4020.00,29.867,152.262,5.098
4020.20,29.93,152.4036,5.092
4020.40,29.964,152.6366,5.094
4020.60,29.913,152.5563,5.1
4020.80,29.789,151.8643,5.098
4021.00,30.05,153.0146,5.092
4021.20,31.83,162.0147,5.09
4021.40,32.061,163.1905,5.09
4021.60,31.975,162.9446,5.096
4021.80,31.872,162.2922,5.092
4022.00,31.711,161.409,5.09
4022.20,31.945,162.8556,5.098
4022.40,31.798,162.1062,5.098
4022.60,31.96,162.8682,5.096
4022.80,32.018,163.0357,5.092
4023.00,32.15,163.7721,5.094
4023.20,31.354,159.9054,5.1
4023.40,29.499,150.3269,5.096
4023.60,29.744,151.6349,5.098
4023.80,29.533,150.5592,5.098
4024.00,30.002,152.7702,5.092
4024.20,30.489,155.3719,5.096
4024.40,31.639,161.0425,5.09
4024.60,30.212,154.0208,5.098
4024.80,29.795,151.9545,5.1
4025.00,29.855,152.2008,5.098
4025.20,29.746,151.6451,5.098
4025.40,30.092,153.2886,5.094
4025.60,31.001,157.8571,5.092
4025.80,29.955,152.7106,5.098
4026.00,29.858,152.0966,5.094
4026.20,29.812,151.8027,5.092
4026.40,30.133,153.5578,5.096
4026.60,29.821,151.9082,5.094
4026.80,29.796,151.7212,5.092
4027.00,30.933,157.6964,5.098
4027.20,29.933,152.2991,5.088
4027.40,30.079,153.2826,5.096
4027.60,29.829,152.0683,5.098
4027.80,29.844,151.9657,5.092
4028.00,29.814,152.0514,5.1
4028.20,29.869,152.1527,5.094
4028.40,31.29,159.2661,5.09
4028.60,29.881,152.1541,5.092
4028.80,30.204,153.98,5.098
4029.00,29.79,151.6907,5.092
4029.20,29.858,152.0369,5.092
4029.40,30.19,153.8483,5.096
4029.60,29.736,151.4157,5.092
4029.80,30.926,157.4752,5.092
4030.00,29.958,152.7259,5.098
4030.20,29.813,151.7482,5.09
4030.40,30.168,153.7361,5.096
4030.60,29.763,151.7318,5.098
4030.80,29.895,152.2253,5.092
4031.00,29.727,151.4888,5.096
4031.20,30.962,157.5966,5.09
4031.40,30.212,153.8999,5.094
4031.60,29.827,152.058,5.098
4031.80,29.81,151.7329,5.09
4032.00,29.903,152.3857,5.096
4032.20,29.726,151.3053,5.09
4032.40,30.106,153.4202,5.096
4032.60,31.094,158.455,5.096
4032.80,31.886,162.3635,5.092
4033.00,31.872,162.4197,5.096
4033.20,31.796,162.0324,5.096
4033.40,32.203,164.1065,5.096
4033.60,31.811,161.918,5.09
4033.80,32.172,163.9485,5.096
4034.00,31.858,162.2847,5.094
4034.20,31.82,162.0274,5.092
4034.40,32.221,164.0693,5.092
4034.60,32.092,163.3483,5.09
4034.80,30.096,153.3692,5.096
4035.00,29.625,151.0282,5.098
4035.20,29.462,150.0205,5.092
4035.40,29.872,152.2277,5.096
4035.60,29.532,150.4951,5.096
4035.80,31.652,161.172,5.092
4036.00,30.752,156.5277,5.09
4036.20,29.652,151.1066,5.096
4036.40,30.216,154.0412,5.098
4036.60,29.846,152.0952,5.096
4036.80,29.777,151.8031,5.098
4037.00,29.895,152.2253,5.092
4037.20,29.943,152.5895,5.096
4037.40,31.245,159.0371,5.09
4037.60,29.799,151.7961,5.094
4037.80,29.874,152.1782,5.094
4038.00,29.835,152.0392,5.096
4038.20,29.771,151.7726,5.098
4038.40,30.154,153.6045,5.094
4038.60,30.155,153.489,5.09
4038.80,31.075,158.2339,5.092
4039.00,29.959,152.6711,5.096
4039.20,29.679,151.3035,5.098
4039.40,30.106,153.4202,5.096
4039.60,29.805,151.7075,5.09
4039.80,29.83,152.133,5.1
4040.00,30.077,153.3326,5.098
4040.20,30.847,157.1963,5.096
4040.40,30.186,153.7071,5.092
4040.60,29.767,151.514,5.09
4040.80,29.83,152.0733,5.098
4041.00,29.776,151.798,5.098
4041.20,29.808,151.9612,5.098
4041.40,30.397,154.8423,5.094
4041.60,30.786,156.8855,5.096
4041.80,29.901,152.3157,5.094
4042.00,29.888,152.2495,5.094
4042.20,29.749,151.4819,5.092
4042.40,30.066,153.0359,5.09
4042.60,29.952,152.4557,5.09
4042.80,29.973,152.6225,5.092
4043.00,30.847,157.258,5.098
4043.20,29.801,151.8063,5.094
4043.40,30.019,152.7967,5.09
4043.60,30.195,153.8737,5.096
4043.80,29.883,152.2838,5.096
4044.00,29.955,152.4709,5.09
4044.20,29.935,152.4889,5.094
4044.40,31.936,162.5542,5.09
4044.60,32.028,162.9585,5.088
4044.80,31.812,162.1776,5.098
4045.00,31.89,162.5114,5.096
4045.20,31.788,161.9917,5.096
4045.40,31.944,162.7227,5.094
4045.60,31.966,162.7709,5.092
4045.80,31.929,162.5186,5.09
4046.00,31.836,161.9816,5.088
4046.20,32.056,163.3574,5.096
4046.40,31.376,159.7666,5.092
4046.60,29.866,152.0777,5.092
4046.80,29.546,150.4482,5.092
4047.00,29.541,150.4228,5.092
4047.20,29.52,150.3749,5.094
4047.40,30.565,155.6981,5.094
4047.60,31.849,162.3662,5.098
4047.80,29.872,152.3472,5.1
4048.00,29.919,152.5271,5.098
4048.20,29.7,151.4106,5.098
4048.40,29.878,152.2583,5.096
4048.60,30.519,155.4027,5.092
4048.80,29.8,151.7416,5.092
4049.00,31.022,157.964,5.092
4049.20,29.858,152.0369,5.092
4049.40,29.734,151.6434,5.1
4049.60,30.201,153.9647,5.098
4049.80,29.817,151.8878,5.094
4050.00,29.828,151.8842,5.092
4050.20,29.771,151.7726,5.098
4050.40,30.924,157.465,5.092
4050.60,30.302,154.5402,5.1
4050.80,29.878,152.1388,5.092
4051.00,29.854,152.1957,5.098
4051.20,29.8,151.7416,5.092
4051.40,29.716,151.4922,5.098
4051.60,30.22,153.8802,5.092
4051.80,30.978,157.9878,5.1
4052.00,29.955,152.5309,5.092
4052.20,29.837,152.109,5.098
4052.40,29.711,151.1696,5.088
4052.60,30.139,153.5281,5.094
4052.80,29.9,152.3106,5.094
4053.00,29.853,152.0712,5.094
4053.20,30.927,157.6658,5.098
4053.40,29.945,152.5398,5.094
4053.60,30.593,155.7796,5.092
4053.80,29.803,151.8165,5.094
4054.00,29.921,152.4176,5.094
4054.20,29.713,151.4769,5.098
4054.40,29.78,151.878,5.1
4054.60,31.347,159.6189,5.092
4054.80,29.821,152.0275,5.098
4055.00,29.937,152.4392,5.092
4055.20,29.744,151.6944,5.1
4055.40,29.743,151.4514,5.092
4055.60,30.249,154.0884,5.094
4055.80,29.767,151.7522,5.098
4056.00,31.21,158.9837,5.094
4056.20,31.647,161.2731,5.096
4056.40,31.902,162.6364,5.098
4056.60,32.25,164.088,5.088
4056.80,31.769,161.9584,5.098
4057.00,31.763,161.9278,5.098
4057.20,31.76,161.7219,5.092
4057.40,31.867,162.3305,5.094
4057.60,32.23,164.2441,5.096
4057.80,31.913,162.6925,5.098
4058.00,32.038,163.3297,5.098
4058.20,30.2,153.8388,5.094
4058.40,29.556,150.4991,5.092
4058.60,30.206,153.8694,5.094
4058.80,29.576,150.7193,5.096
4059.00,29.596,150.8804,5.098
4059.20,31.616,160.9254,5.09
4059.40,30.604,155.8968,5.094
4059.60,30.199,153.7129,5.09
4059.80,29.874,152.1782,5.094
4060.00,29.819,152.0769,5.1
4060.20,29.886,152.1795,5.092
4060.40,29.68,151.3086,5.098
4060.60,30.332,154.3899,5.09
4060.80,30.899,157.4613,5.096
4061.00,29.832,151.9045,5.092
4061.20,29.842,152.1345,5.098
4061.40,29.733,151.341,5.09
4061.60,30.178,153.7871,5.096
4061.80,29.734,151.5839,5.098
4062.00,30.078,153.2173,5.094
4062.20,30.936,157.6499,5.096
4062.40,29.727,151.3699,5.092
4062.60,30.126,153.5221,5.096
4062.80,29.855,152.2008,5.098
4063.00,29.849,151.9314,5.09
4063.20,29.728,151.4344,5.094
4063.40,30.352,154.6738,5.096
4063.60,31.34,159.646,5.094
4063.80,29.794,151.7706,5.094
4064.00,29.822,152.0326,5.098
4064.20,29.859,152.1017,5.094
4064.40,29.755,151.572,5.094
4064.60,30.122,153.6222,5.1
4064.80,30.049,153.0095,5.092
4065.00,30.815,157.1565,5.1
4065.20,29.801,151.8063,5.094
4065.40,29.769,151.8219,5.1
4065.60,30.12,153.4915,5.096
4065.80,29.876,152.0688,5.09
4066.00,29.832,152.0239,5.096
4066.20,29.958,152.4862,5.09
4066.40,30.866,157.2314,5.094
4066.60,30.09,153.3387,5.096
4066.80,29.862,152.117,5.094
4067.00,29.902,152.5002,5.1
4067.20,29.841,152.1294,5.098
4067.40,29.644,151.1844,5.1
4067.60,30.41,154.9085,5.094
4067.80,31.908,162.4755,5.092
4068.00,31.883,162.2845,5.09
4068.20,31.776,161.9305,5.096
4068.40,32.15,163.7721,5.094
4068.60,32.083,163.4308,5.094
4068.80,31.897,162.4833,5.094
4069.00,31.85,162.2439,5.094
4069.20,31.83,162.142,5.094
4069.40,31.975,162.8806,5.094
4069.60,32.142,163.7313,5.094
4069.80,31.552,160.8521,5.098
4070.00,29.643,151.0607,5.096
4070.20,29.448,150.1259,5.098
4070.40,29.531,150.549,5.098
4070.60,29.739,151.55,5.096
4070.80,30.659,156.1156,5.092
4071.00,31.665,161.3015,5.094
4071.20,29.917,152.3972,5.094
4071.40,29.755,151.572,5.094
4071.60,29.824,151.8638,5.092
4071.80,30.1,153.4498,5.098
4072.00,29.931,152.5284,5.096
4072.20,29.76,151.5974,5.094
4072.40,30.923,157.4599,5.092
4072.60,29.947,152.55,5.094
4072.80,30.089,153.2734,5.094
4073.00,29.791,151.8745,5.098
4073.20,29.773,151.7232,5.096
4073.40,30.249,154.0884,5.094
4073.60,29.801,151.8063,5.094
4073.80,31.284,159.4233,5.096
4074.00,30.09,153.3387,5.096
4074.20,29.823,151.978,5.096
4074.40,29.73,151.5635,5.098
4074.60,29.788,151.8592,5.098
4074.80,30.155,153.7302,5.098
4075.00,29.89,152.3792,5.098
4075.20,30.967,157.8698,5.098
4075.40,29.846,152.0952,5.096
4075.60,29.807,151.9561,5.098
4075.80,30.195,153.9341,5.098
4076.00,29.892,152.3894,5.098
4076.20,29.711,151.4073,5.096
4076.40,29.858,152.1564,5.096
4076.60,30.861,157.1442,5.092
4076.80,30.403,154.8121,5.092
4077.00,29.875,152.1235,5.092
4077.20,29.748,151.5363,5.094
4077.40,29.794,151.7706,5.094
4077.60,29.779,151.6942,5.094
4077.80,30.339,154.6076,5.096
4078.00,30.911,157.5225,5.096
4078.20,30.017,153.0267,5.098
4078.40,30.063,153.2612,5.098
4078.60,29.754,151.7454,5.1
4078.80,30.234,154.1329,5.098
4079.00,29.841,152.0697,5.096
4079.20,29.73,151.5041,5.096
4079.40,31.015,157.9904,5.094
4079.60,31.846,162.2872,5.096
4079.80,32.232,164.1253,5.092
4080.00,31.881,162.3381,5.092
4080.20,31.783,161.839,5.092
4080.40,31.807,161.9612,5.092
4080.60,31.81,161.9765,5.092
4080.80,32.197,163.9471,5.092
4081.00,31.892,162.3941,5.092
4081.20,31.995,162.8546,5.09
4081.40,31.978,162.9599,5.096
4081.60,30.165,153.6002,5.092
4081.80,30.065,153.2714,5.098
4082.00,29.518,150.3056,5.092
4082.20,29.559,150.6327,5.096
4082.40,29.507,150.3087,5.094
4082.60,31.635,161.0222,5.09
4082.80,31.063,158.1728,5.092
4083.00,29.922,152.4227,5.094
4083.20,29.999,152.8149,5.094
4083.40,29.944,152.4749,5.092
4083.60,29.834,151.9147,5.092
4083.80,30.124,153.3312,5.09
4084.00,30.097,153.4345,5.098
4084.20,30.774,156.7628,5.094
4084.40,29.73,151.5635,5.098
4084.60,29.771,151.713,5.096
4084.80,30.175,153.6511,5.092
4085.00,29.911,152.3666,5.094
4085.20,29.783,151.8337,5.098
4085.40,29.944,152.3551,5.088
4085.60,30.875,157.2155,5.092
4085.80,30.212,153.8999,5.094
4086.00,29.831,151.8398,5.09
4086.20,29.814,151.8725,5.094
4086.40,29.719,151.3291,5.092
4086.60,29.787,151.735,5.094
4086.80,30.405,155.0047,5.098
4087.00,30.967,157.684,5.092
4087.20,29.749,151.6009,5.096
4087.40,29.774,151.6092,5.092
4087.60,29.814,151.9321,5.096
4087.80,30.151,153.4686,5.09
4088.00,29.872,152.168,5.094
4088.20,30.368,154.7553,5.096
4088.40,30.844,157.1193,5.094
4088.60,29.779,151.8729,5.1
4088.80,30.19,153.7879,5.094
4089.00,29.881,152.0943,5.09
4089.20,29.828,152.1228,5.1
4089.40,29.764,151.5583,5.092
4089.60,29.955,152.411,5.088
4089.80,31.204,159.078,5.098
4090.00,30.032,152.9229,5.092
4090.20,29.825,151.9882,5.096
4090.40,29.654,151.1761,5.098
4090.60,29.81,151.8521,5.094
4090.80,30.111,153.265,5.09
4091.00,30.161,153.5195,5.09
4091.20,31.789,161.9967,5.096
4091.40,31.892,162.5216,5.096
4091.60,31.777,161.8085,5.092
4091.80,32.081,163.2281,5.088
4092.00,31.897,162.5471,5.096
4092.20,31.816,162.1343,5.096
4092.40,31.861,162.2999,5.094
4092.60,31.679,161.3728,5.094
4092.80,32.175,163.8994,5.094
4093.00,32.266,164.363,5.094
4093.20,31.593,160.9979,5.096
4093.40,29.546,150.6255,5.098
4093.60,29.624,151.0232,5.098
4093.80,29.666,151.2373,5.098
4094.00,29.807,151.9561,5.098
4094.20,30.34,154.6126,5.096
4094.40,31.563,160.845,5.096
4094.60,30.004,152.9004,5.096
4094.80,29.888,152.3092,5.096
4095.00,30.097,153.3743,5.096
4095.20,29.757,151.5822,5.094
4095.40,29.786,151.6703,5.092
4095.60,29.802,151.871,5.096
4095.80,31.007,157.9496,5.094
4096.00,30.259,154.0183,5.09
4096.20,29.732,151.5737,5.098
4096.40,29.781,151.7044,5.094
4096.60,29.872,152.0485,5.09
4096.80,29.81,151.7925,5.092
4097.00,30.054,153.1552,5.096
4097.20,30.99,157.8011,5.092
4097.40,29.941,152.6991,5.1
4097.60,29.815,151.818,5.092
4097.80,29.826,151.9933,5.096
4098.00,30.159,153.7506,5.098
4098.20,30.13,153.3617,5.09
4098.40,29.832,151.9642,5.094
4098.60,30.954,157.7416,5.096
4098.80,29.991,152.7741,5.094
4099.00,30.208,154.0004,5.098
4099.20,29.827,152.058,5.098
4099.40,29.76,151.4784,5.09
4099.60,29.746,151.4666,5.092
4099.80,29.813,151.8078,5.092
4100.00,31.434,160.1248,5.094
4100.20,30.019,152.9168,5.094
4100.40,29.71,151.3427,5.094
4100.60,29.799,151.7365,5.092
4100.80,29.787,151.6158,5.09
4101.00,30.168,153.6758,5.094
4101.20,29.824,152.0428,5.098
4101.40,30.956,157.8137,5.098
4101.60,29.876,152.3078,5.098
4101.80,29.757,151.5226,5.092
4102.00,30.178,153.606,5.09
4102.20,29.885,152.1744,5.092
4102.40,29.768,151.5787,5.092
4102.60,29.755,151.691,5.098
4102.80,32.423,165.3573,5.1
4103.00,32.172,163.7555,5.09
4103.20,31.755,161.6965,5.092
4103.40,31.865,162.4478,5.098
4103.60,31.819,162.0224,5.092
4103.80,32.209,163.8794,5.088
4104.00,31.768,161.7626,5.092
4104.20,31.778,161.75,5.09
4104.40,31.929,162.7102,5.096
4104.60,32.013,162.9462,5.09
4104.80,30.688,156.2019,5.09
4105.00,29.465,150.2126,5.098
4105.20,29.601,150.7875,5.094
4105.40,29.624,150.7862,5.09
4105.60,29.473,150.1355,5.094
4105.80,32,163.008,5.094
4106.00,30.865,157.1646,5.092
4106.20,29.733,151.341,5.09
4106.40,29.8,151.8608,5.096
4106.60,29.789,151.8643,5.098
4106.80,30.243,154.0578,5.094
4107.00,29.849,151.9314,5.09
4107.20,29.814,151.8129,5.092
4107.40,31.031,158.196,5.098
4107.60,29.677,151.1746,5.094
4107.80,30.581,155.7184,5.092
4108.00,29.884,152.1096,5.09
4108.20,29.722,151.5228,5.098
4108.40,29.802,151.8114,5.094
4108.60,29.952,152.6354,5.096
4108.80,31.318,159.5339,5.094
4109.00,29.879,152.3829,5.1
4109.20,29.768,151.6382,5.094
4109.40,29.842,151.9555,5.092
4109.60,29.875,152.1235,5.092
4109.80,30.122,153.3812,5.092
4110.00,30.048,153.0645,5.094
4110.20,30.876,157.3441,5.096
4110.40,29.736,151.4752,5.094
4110.60,29.792,151.7009,5.092
4110.80,30.317,154.3742,5.092
4111.00,29.775,151.793,5.098
4111.20,29.723,151.5278,5.098
4111.40,30.033,152.8079,5.088
4111.60,30.822,156.884,5.09
4111.80,30.313,154.4751,5.096
4112.00,29.876,152.3078,5.098
4112.20,29.741,151.6791,5.1
4112.40,29.845,152.1498,5.098
4112.60,29.727,151.4888,5.096
4112.80,30.757,156.7992,5.098
4113.00,30.895,157.5027,5.098
4113.20,29.791,151.8745,5.098
4113.40,29.81,151.9118,5.096
4113.60,29.716,151.3733,5.094
4113.80,30.139,153.5281,5.094
4114.00,29.813,151.8078,5.092
4114.20,29.937,152.3793,5.09
4114.40,31.92,162.4728,5.09
4114.60,31.87,162.3458,5.094
4114.80,32.173,163.9536,5.096
4115.00,31.92,162.6643,5.096
4115.20,31.786,161.8543,5.092
4115.40,31.771,161.7144,5.09
4115.60,31.783,161.7755,5.09
4115.80,32.125,163.5805,5.092
4116.00,31.933,162.7944,5.098
4116.20,32.045,163.109,5.09
4116.40,31.661,161.4078,5.098
4116.60,29.657,151.0728,5.094
4116.80,29.716,151.3733,5.094
4117.00,29.639,150.9218,5.092
4117.20,29.679,151.3629,5.1
4117.40,30.312,154.2881,5.09
4117.60,31.498,160.5138,5.096
4117.80,30.584,155.7949,5.094
4118.00,30,152.7,5.09
4118.20,29.713,151.4769,5.098
4118.40,29.848,152.1651,5.098
4118.60,29.863,152.0624,5.092
4118.80,29.913,152.317,5.092
4119.00,31.12,158.5875,5.096
4119.20,29.942,152.4048,5.09
4119.40,29.78,151.6398,5.092
4119.60,29.81,151.7329,5.09
4119.80,29.964,152.6965,5.096
4120.00,30.055,153.0401,5.092
4120.20,29.789,151.8643,5.098
4120.40,30.833,157.2483,5.1
4120.60,29.929,152.3985,5.092
4120.80,29.95,152.6252,5.096
4121.00,30.078,153.3978,5.1
4121.20,29.821,152.0275,5.098
4121.40,29.747,151.5907,5.096
4121.60,29.769,151.5837,5.092
4121.80,30.976,157.8537,5.096
4122.00,30.295,154.4439,5.098
4122.20,29.886,152.3588,5.098
4122.40,29.777,151.6245,5.092
4122.60,29.983,152.8533,5.098
4122.80,30.015,152.7764,5.09
4123.00,30.152,153.6546,5.096
4123.20,30.82,157.0587,5.096
4123.40,30.058,153.1154,5.094
4123.60,29.793,151.8847,5.098
4123.80,29.821,151.7292,5.088
4124.00,30.124,153.4517,5.094
4124.20,29.768,151.7573,5.098
4124.40,29.761,151.543,5.092
4124.60,30.872,157.3855,5.098
4124.80,30.102,153.2192,5.09
4125.00,30.128,153.5323,5.096
4125.20,29.837,151.9897,5.094
4125.40,29.773,151.6637,5.094
4125.60,29.743,151.5108,5.094
4125.80,29.904,152.2712,5.092
4126.00,31.239,159.194,5.096
4126.20,31.881,162.2743,5.09
4126.40,31.92,162.6005,5.094
4126.60,31.768,161.6991,5.09
4126.80,31.87,162.282,5.092
4127.00,32.209,164.1371,5.096
4127.20,31.742,161.5668,5.09
4127.40,31.794,162.0222,5.096
4127.60,32.129,163.4724,5.088
4127.80,32.009,162.9898,5.092
4128.00,32.468,165.5219,5.098
4128.20,30.422,154.9088,5.092
4128.40,29.492,150.3502,5.098
4128.60,29.639,150.9218,5.092
4128.80,29.52,150.3749,5.094
4129.00,29.964,152.6366,5.094
4129.20,31.549,160.5844,5.09
4129.40,30.733,156.5539,5.094
4129.60,29.737,151.4208,5.092
4129.80,29.949,152.4404,5.09
4130.00,30.159,153.6299,5.094
4130.20,29.833,151.9693,5.094
4130.40,29.766,151.8066,5.1
4130.60,29.926,152.443,5.094
4130.80,31.026,158.1085,5.096
4131.00,30.116,153.5314,5.098
4131.20,29.832,152.0239,5.096
4131.40,29.784,151.8388,5.098
4131.60,29.738,151.3664,5.09
4131.80,29.869,152.0332,5.09
4132.00,30.237,154.0273,5.094
4132.20,31.002,157.8622,5.092
4132.40,29.731,151.3903,5.092
4132.60,30.226,153.8503,5.09
4132.80,29.916,152.5118,5.098
4133.00,30.285,154.2112,5.092
4133.20,29.709,151.4565,5.098
4133.40,29.893,152.2151,5.092
4133.60,30.98,157.998,5.1
4133.80,30.04,153.1439,5.098
4134.00,29.742,151.4463,5.092
4134.20,29.842,152.0151,5.094
4134.40,29.818,151.8929,5.094
4134.60,29.967,152.4721,5.088
4134.80,31.408,160.0552,5.096
4135.00,29.799,151.7365,5.092
4135.20,29.813,151.9867,5.098
4135.40,29.823,151.8587,5.092
4135.60,29.795,151.8353,5.096
4135.80,30.1,153.3896,5.096
4136.00,29.948,152.4353,5.09
4136.20,30.963,157.8494,5.098
4136.40,29.809,151.9067,5.096
4136.60,29.863,152.0624,5.092
4136.80,30.161,153.5195,5.09
4137.00,29.941,152.5793,5.096
4137.20,29.808,151.7227,5.09
4137.40,30.045,153.1093,5.096
4137.60,31.88,162.4605,5.096
4137.80,32.17,163.8096,5.092
4138.00,31.95,162.7533,5.094
4138.20,31.809,161.9078,5.09
4138.40,31.748,161.8513,5.098
4138.60,31.93,162.5237,5.09
4138.80,32.018,163.1637,5.096
4139.00,31.889,162.3788,5.092
4139.20,31.848,162.1063,5.09
4139.40,31.984,162.7986,5.09
4139.60,31.642,161.3109,5.098
4139.80,29.908,152.2317,5.09
4140.00,29.711,151.2884,5.092
4140.20,29.387,149.8149,5.098
4140.40,29.629,150.9301,5.094
4140.60,30.329,154.3139,5.088
4140.80,31.864,162.4427,5.098
4141.00,30.272,154.145,5.092
4141.20,29.626,151.0333,5.098
4141.40,29.855,152.0217,5.092
4141.60,29.827,151.8194,5.09
4141.80,29.98,152.838,5.098
4142.00,30.005,152.9055,5.096
4142.20,30.895,157.3173,5.092
4142.40,30.332,154.3899,5.09
4142.60,29.93,152.4036,5.092
4142.80,29.852,152.0064,5.092
4143.00,29.924,152.373,5.092
4143.20,29.905,152.2763,5.092
4143.40,29.81,151.7329,5.09
4143.60,30.868,157.3651,5.098
4143.80,30.065,153.2714,5.098
4144.00,30.08,153.1674,5.092
4144.20,29.744,151.5159,5.094
4144.40,29.716,151.4327,5.096
4144.60,30,153,5.1
4144.80,29.788,151.7401,5.094
4145.00,31.164,158.6248,5.09
4145.20,30.05,153.1949,5.098
4145.40,29.622,150.8352,5.092
4145.60,29.97,152.7271,5.096
4145.80,29.801,151.9255,5.098
4146.00,30.092,153.3488,5.096
4146.20,29.775,151.7334,5.096
4146.40,30.818,156.9253,5.092
4146.60,30.17,153.6256,5.092
4146.80,29.799,151.7365,5.092
4147.00,30.181,153.6817,5.092
4147.20,29.724,151.2952,5.09
4147.40,30.131,153.6078,5.098
4147.60,29.838,151.9351,5.092
4147.80,30.956,157.7518,5.096
4148.00,30.38,154.938,5.1
4148.20,29.821,151.9678,5.096
4148.40,29.834,151.9147,5.092
4148.60,29.713,151.2986,5.092
4148.80,29.726,151.2459,5.088
4149.00,30.178,153.7267,5.094
4149.20,32.045,163.3013,5.096
4149.40,31.919,162.7231,5.098
4149.60,31.801,162.0579,5.096
4149.80,32.026,163.2045,5.096
4150.00,31.895,162.3456,5.09
4150.20,31.808,161.9027,5.09
4150.40,31.731,161.5108,5.09
4150.60,31.833,161.9663,5.088
4150.80,32.235,164.0117,5.088
4151.00,32.105,163.6071,5.096
4151.20,30.256,154.2451,5.098
4151.40,29.73,151.5635,5.098
4151.60,29.602,150.911,5.098
4151.80,29.742,151.6247,5.098
4152.00,29.868,152.0281,5.09
4152.20,31.479,160.4799,5.098
4152.40,31.069,158.3276,5.096
4152.60,29.653,150.9931,5.092
4152.80,30.128,153.5925,5.098
4153.00,29.81,151.7329,5.09
4153.20,29.773,151.6637,5.094
4153.40,29.904,152.5104,5.1
4153.60,29.86,152.0471,5.092
4153.80,31.323,159.6847,5.098
4154.00,29.822,151.8536,5.092
4154.20,29.795,151.8353,5.096
4154.40,29.834,152.0341,5.096
4154.60,29.792,151.6413,5.09
4154.80,30.237,153.9668,5.092
4155.00,29.878,152.2583,5.096
4155.20,30.91,157.3319,5.09
4155.40,30.005,152.9055,5.096
4155.60,29.745,151.64,5.098
4155.80,30.175,153.7718,5.096
4156.00,29.741,151.5006,5.094
4156.20,29.768,151.5787,5.092
4156.40,30.033,152.868,5.09
4156.60,30.877,157.4109,5.098
4156.80,30.254,154.0534,5.092
4157.00,30.198,153.889,5.096
4157.20,29.799,151.7961,5.094
4157.40,29.936,152.6137,5.098
4157.60,29.696,151.212,5.092
4157.80,30.195,153.8737,5.096
4158.00,31.149,158.6107,5.092
4158.20,29.672,151.2679,5.098
4158.40,29.874,152.0587,5.09
4158.60,29.79,151.8694,5.098
4158.80,30.098,153.3192,5.094
4159.00,29.904,152.3908,5.096
4159.20,29.833,152.029,5.096
4159.40,31.011,157.97,5.094
4159.60,29.749,151.4224,5.09
4159.80,30.167,153.6707,5.094
4160.00,29.791,151.9341,5.1
4160.20,29.741,151.5006,5.094
4160.40,29.902,152.3806,5.096
4160.60,29.833,151.9096,5.092
4160.80,32.154,163.9211,5.098
4161.00,31.877,162.2539,5.09
4161.20,31.803,162.1317,5.098
4161.40,31.937,162.751,5.096
4161.60,31.755,161.76,5.094
4161.80,32.182,163.8064,5.09
4162.00,32.203,163.8488,5.088
4162.20,31.694,161.2591,5.088
4162.40,32.073,163.2516,5.09
4162.60,32.008,162.8567,5.088
4162.80,31.867,162.3942,5.096
4163.00,29.546,150.4482,5.092
4163.20,29.493,150.1194,5.09
4163.40,29.614,150.7353,5.09
4163.60,29.657,150.9541,5.09
4163.80,30.49,155.1941,5.09
4164.00,31.694,161.3225,5.09
4164.20,30.036,152.9433,5.092
4164.40,29.876,152.1286,5.092
4164.60,30.04,153.0838,5.096
4164.80,29.935,152.6685,5.1
4165.00,29.798,151.6718,5.09
4165.20,30.843,157.2376,5.098
4165.40,30.038,152.8934,5.09
4165.60,30.036,152.9433,5.092
4165.80,30.006,152.8506,5.094
