Time (ms),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V)
6162.00,5.197,26.5775,5.114
6162.20,8.167,41.7334,5.11
6162.40,7.178,36.6796,5.11
6162.60,4.998,25.5198,5.106
6162.80,5.252,26.8482,5.112
6163.00,5.18,26.4594,5.108
6163.20,8.228,42.0122,5.106
6163.40,7.108,36.3503,5.114
6163.60,4.977,25.4325,5.11
6163.80,5.239,26.8027,5.116
6164.00,5.177,26.4545,5.11
6164.20,8.244,42.0609,5.102
6164.40,7.098,36.2992,5.114
6164.60,5.004,25.6005,5.116
6164.80,5.238,26.7557,5.108
6165.00,5.204,26.6028,5.112
6165.20,8.244,42.0444,5.1
6165.40,7.093,36.2027,5.104
6165.60,4.989,25.4738,5.106
6165.80,5.243,26.7917,5.11
6166.00,5.198,26.5722,5.112
6166.20,8.296,42.4091,5.112
6166.40,7.054,36.0883,5.116
6166.60,5.009,25.616,5.114
6166.80,5.263,26.9466,5.12
6167.00,5.21,26.6544,5.116
6167.20,8.389,42.8007,5.102
6167.40,6.939,35.5138,5.118
6167.60,5.033,25.6985,5.106
6167.80,5.238,26.8081,5.118
6168.00,5.191,26.5364,5.112
6168.20,8.382,42.8153,5.108
6168.40,6.964,35.6278,5.116
6168.60,5.011,25.5962,5.108
6168.80,5.232,26.7878,5.12
6169.00,5.192,26.5311,5.11
6169.20,8.414,43.0292,5.114
6169.40,6.91,35.2825,5.106
6169.60,5.038,25.7643,5.114
6169.80,5.231,26.7199,5.108
6170.00,5.189,26.5158,5.11
6170.20,8.427,43.0957,5.114
6170.40,6.911,35.3843,5.12
6170.60,5.017,25.6068,5.104
6170.80,5.252,26.8377,5.11
6171.00,5.185,26.5472,5.12
6171.20,8.464,43.2003,5.104
6171.40,6.887,35.2614,5.12
6171.60,5.012,25.6013,5.108
6171.80,5.255,26.8846,5.116
6172.00,5.188,26.5107,5.11
6172.20,8.494,43.4383,5.114
6172.40,6.834,34.8944,5.106
6172.60,5.044,25.8152,5.118
6172.80,5.245,26.7705,5.104
6173.00,5.221,26.7002,5.114
6173.20,8.502,43.4282,5.108
6173.40,6.826,34.8809,5.11
6173.60,5.032,25.7437,5.116
6173.80,5.238,26.7348,5.104
6174.00,5.207,26.5661,5.102
6174.20,8.545,43.6137,5.104
6174.40,6.801,34.7259,5.106
6174.60,5.038,25.7442,5.11
6174.80,5.248,26.8278,5.112
6175.00,5.196,26.5723,5.114
6175.20,8.581,43.8832,5.114
6175.40,6.745,34.5209,5.118
6175.60,5.041,25.7595,5.11
6175.80,5.226,26.6735,5.104
6176.00,5.19,26.5001,5.106
6176.20,8.631,44.0526,5.104
6176.40,6.685,34.1336,5.106
6176.60,5.037,25.7088,5.104
6176.80,5.249,26.8014,5.106
6177.00,5.193,26.5258,5.108
6177.20,8.641,44.1209,5.106
6177.40,6.679,34.1163,5.108
6177.60,5.043,25.7899,5.114
6177.80,5.239,26.8132,5.118
6178.00,5.2,26.5512,5.106
6178.20,8.68,44.3895,5.114
6178.40,6.913,35.2978,5.106
6178.60,3.195,16.3456,5.116
6178.80,3.411,17.4097,5.104
6179.00,3.31,16.934,5.116
6179.20,6.818,34.7854,5.102
6179.40,4.728,24.1979,5.118
6179.60,3.165,16.1668,5.108
6179.80,3.359,17.1914,5.118
6180.00,3.297,16.8543,5.112
6180.20,6.945,35.5028,5.112
6180.40,4.606,23.5459,5.112
6180.60,3.185,16.2881,5.114
6180.80,3.326,17.0158,5.116
6181.00,3.322,16.9821,5.112
6181.20,6.871,35.1795,5.12
6181.40,4.655,23.7871,5.11
6181.60,3.161,16.1717,5.116
6181.80,3.338,17.0906,5.12
6182.00,3.3,16.8564,5.108
6182.20,6.925,35.4283,5.116
6182.40,4.614,23.6052,5.116
6182.60,3.176,16.2294,5.11
6182.80,3.338,17.0772,5.116
6183.00,3.288,16.8017,5.11
6183.20,6.934,35.4882,5.118
6183.40,4.601,23.5203,5.112
6183.60,3.186,16.2996,5.116
6183.80,3.343,17.0627,5.104
6184.00,3.294,16.8521,5.116
6184.20,6.985,35.6514,5.104
6184.40,4.555,23.2852,5.112
6184.60,3.205,16.4032,5.118
6184.80,3.331,17.0347,5.114
6185.00,3.336,17.0269,5.104
6185.20,7.012,35.8033,5.106
6185.40,4.512,23.0744,5.114
6185.60,3.176,16.2548,5.118
6185.80,3.338,17.0906,5.12
6186.00,3.329,17.0312,5.116
6186.20,7.004,35.7484,5.104
6186.40,4.512,23.0653,5.112
6186.60,3.19,16.3073,5.112
6186.80,3.328,17.0127,5.112
6187.00,3.299,16.8447,5.106
6187.20,7.043,35.9897,5.11
6187.40,4.491,22.967,5.114
6187.60,3.209,16.4044,5.112
6187.80,3.343,17.1095,5.118
6188.00,3.285,16.7929,5.112
6188.20,7.053,36.0973,5.118
6188.40,4.451,22.7446,5.11
6188.60,3.201,16.3827,5.118
6188.80,3.356,17.1559,5.112
6189.00,3.303,16.8783,5.11
6189.20,7.105,36.2923,5.108
6189.40,4.384,22.411,5.112
6189.60,3.195,16.3201,5.108
6189.80,3.338,17.0839,5.118
6190.00,3.316,16.9315,5.106
6190.20,7.155,36.5764,5.112
6190.40,4.36,22.2796,5.11
6190.60,3.22,16.4542,5.11
6190.80,3.334,17.0701,5.12
6191.00,3.325,16.9841,5.108
6191.20,7.18,36.7472,5.118
6191.40,4.357,22.2381,5.104
6191.60,3.189,16.3149,5.116
6191.80,3.324,16.9723,5.106
6192.00,3.283,16.7958,5.116
6192.20,7.216,36.8738,5.11
6192.40,4.312,22.0343,5.11
6192.60,3.234,16.5581,5.12
6192.80,3.357,17.1408,5.106
6193.00,3.324,16.9856,5.11
6193.20,7.332,37.5252,5.118
6193.40,4.198,21.435,5.106
6193.60,3.24,16.5694,5.114
6193.80,3.328,16.9861,5.104
6194.00,3.309,16.9222,5.114
6194.20,7.255,37.1166,5.116
6194.40,4.212,21.557,5.118
6194.60,3.201,16.3891,5.12
6194.80,3.324,17.0189,5.12
6195.00,3.308,16.8973,5.108
6195.20,7.28,37.2736,5.12
6195.40,4.212,21.5065,5.106
6195.60,3.252,16.6177,5.11
6195.80,3.321,16.9836,5.114
6196.00,3.3,16.8894,5.118
6196.20,7.325,37.4308,5.11
6196.40,4.182,21.4202,5.122
6196.60,3.209,16.4044,5.112
6196.80,3.346,17.1181,5.116
6197.00,3.304,16.89,5.112
6197.20,7.506,38.4307,5.12
6197.40,3.992,20.3991,5.11
6197.60,3.265,16.6646,5.104
6197.80,3.322,16.9688,5.108
6198.00,7.378,37.7754,5.12
6198.20,4.07,20.8303,5.118
6198.40,3.223,16.5018,5.12
6198.60,3.353,17.1271,5.108
6198.80,3.329,17.0378,5.118
6199.00,7.393,37.7487,5.106
6199.20,4.093,20.9398,5.116
6199.40,3.24,16.537,5.104
6199.60,3.349,17.1268,5.114
6199.80,3.307,16.8988,5.11
6200.00,7.45,38.0695,5.11
6200.20,4.053,20.7433,5.118
6200.40,3.235,16.5373,5.112
6200.60,3.321,16.9902,5.116
6200.80,3.324,16.9923,5.112
6201.00,7.438,38.0231,5.112
6201.20,4.04,20.6444,5.11
6201.40,3.257,16.6824,5.122
6201.60,3.344,17.0878,5.11
6201.80,3.322,16.9954,5.116
6202.00,7.478,38.1976,5.108
6202.20,3.99,20.4208,5.118
6202.40,3.243,16.5588,5.106
6202.60,3.357,17.1878,5.12
6202.80,3.315,16.9264,5.106
6203.00,7.508,38.3959,5.114
6203.20,3.956,20.2231,5.112
6203.40,3.254,16.6279,5.11
6203.60,3.331,17.0147,5.108
6203.80,3.296,16.8426,5.11
6204.00,7.562,38.6569,5.112
6204.20,3.931,20.1189,5.118
6204.40,3.245,16.6079,5.118
6204.60,3.343,17.0694,5.106
6204.80,3.311,16.9126,5.108
6205.00,7.581,38.7692,5.114
6205.20,3.9,19.9602,5.118
6205.40,3.249,16.5894,5.106
6205.60,3.33,17.0363,5.116
6205.80,3.296,16.8294,5.106
6206.00,9.175,46.9026,5.112
6206.20,5.69,29.0304,5.102
6206.40,5.154,26.3472,5.112
6206.60,5.214,26.6435,5.11
6206.80,5.192,26.5104,5.106
6207.00,9.525,48.7108,5.114
6207.20,5.72,29.2063,5.106
6207.40,5.168,26.4395,5.116
6207.60,5.222,26.6531,5.104
6207.80,5.192,26.5623,5.116
6208.00,9.526,48.6969,5.112
6208.20,5.703,29.1537,5.112
6208.40,5.136,26.2552,5.112
6208.60,5.207,26.6078,5.11
6208.80,5.214,26.6957,5.12
6209.00,9.588,48.9755,5.108
6209.20,5.684,29.0907,5.118
6209.40,5.143,26.2499,5.104
6209.60,5.231,26.7618,5.116
6209.80,5.184,26.4695,5.106
6210.00,9.742,49.8206,5.114
6210.20,5.514,28.1324,5.102
6210.40,5.181,26.4956,5.114
6210.60,5.189,26.4847,5.104
6210.80,5.209,26.618,5.11
6211.00,9.625,49.1838,5.11
6211.20,5.608,28.6569,5.11
6211.40,5.174,26.4805,5.118
6211.60,5.21,26.6127,5.108
6211.80,5.219,26.7004,5.116
6212.00,9.649,49.2678,5.106
6212.20,5.578,28.5036,5.11
6212.40,5.151,26.3216,5.11
6212.60,5.245,26.802,5.11
6212.80,5.189,26.5573,5.118
6213.00,9.69,49.4965,5.108
6213.20,5.158,26.378,5.114
6213.40,5.203,26.6185,5.116
6213.60,5.201,26.5875,5.112
6213.80,9.714,49.658,5.112
6214.00,5.53,28.2694,5.112
6214.20,5.179,26.4854,5.114
6214.40,5.203,26.629,5.118
6214.60,5.196,26.6035,5.12
6214.80,9.729,49.6763,5.106
6215.00,5.532,28.2685,5.11
6215.20,5.136,26.286,5.118
6215.40,5.203,26.6081,5.114
6215.60,5.207,26.6286,5.114
6215.80,9.728,49.6906,5.108
6216.00,5.463,27.8941,5.106
6216.20,5.204,26.5924,5.11
6216.40,5.199,26.5877,5.114
6216.60,5.187,26.4952,5.108
6216.80,9.782,49.9665,5.108
6217.00,5.475,28.021,5.118
6217.20,5.155,26.3317,5.108
6217.40,5.204,26.6341,5.118
6217.60,5.194,26.5206,5.106
6217.80,9.811,50.1931,5.116
6218.00,5.412,27.6228,5.104
6218.20,5.167,26.4034,5.11
6218.40,5.212,26.675,5.118
6218.60,5.193,26.557,5.114
6218.80,9.889,50.5921,5.116
6219.00,5.347,27.3018,5.106
6219.20,5.201,26.5667,5.108
6219.40,5.21,26.6127,5.108
6219.60,5.206,26.6027,5.11
6219.80,9.848,50.343,5.112
6220.00,5.363,27.4049,5.11
6220.20,5.207,26.6182,5.112
6220.40,5.187,26.5574,5.12
6220.60,5.214,26.6435,5.11
6220.80,9.867,50.4993,5.118
6221.00,5.364,27.3993,5.108
6221.20,5.19,26.5624,5.118
6221.40,5.207,26.5974,5.108
6221.60,5.206,26.6339,5.116
6221.80,9.93,50.6827,5.104
6222.00,5.337,27.2934,5.114
6222.20,5.172,26.4393,5.112
6222.40,5.183,26.4851,5.11
6222.60,5.211,26.6491,5.114
6222.80,10.036,51.3643,5.118
6223.00,5.195,26.5257,5.106
6223.20,5.215,26.6799,5.116
6223.40,5.199,26.5461,5.106
6223.60,5.201,26.5667,5.108
6223.80,9.954,50.8649,5.11
6224.00,5.282,27.0333,5.118
6224.20,5.198,26.6034,5.118
6224.40,5.224,26.6633,5.104
6224.60,5.192,26.5415,5.112
6224.80,9.98,51.0577,5.116
6225.00,5.275,26.9236,5.104
6225.20,5.208,26.6337,5.114
6225.40,5.182,26.4904,5.112
6225.60,5.21,26.6439,5.114
6225.80,9.999,51.1549,5.116
6226.00,5.285,27.0063,5.11
6226.20,5.213,26.6384,5.11
6226.40,5.2,26.572,5.11
6226.60,5.204,26.6445,5.12
6226.80,10,51.08,5.108
6227.00,5.246,26.849,5.118
6227.20,5.208,26.6025,5.108
6227.40,5.198,26.593,5.116
6227.60,5.209,26.5972,5.106
6227.80,10.032,51.3036,5.114
6228.00,5.22,26.6324,5.102
6228.20,5.21,26.6439,5.114
6228.40,5.201,26.5667,5.108
6228.60,10.072,51.4478,5.108
6228.80,5.196,26.5931,5.118
6229.00,5.21,26.6023,5.106
6229.20,5.194,26.5517,5.112
6229.40,5.246,26.849,5.118
6229.60,10.105,51.6163,5.108
6229.80,5.185,26.5368,5.118
6230.00,5.215,26.6487,5.11
6230.20,5.192,26.5311,5.11
6230.40,5.19,26.5624,5.118
6230.60,10.109,51.6166,5.106
6230.80,5.175,26.4753,5.116
6231.00,5.202,26.6238,5.118
6231.20,5.202,26.551,5.104
6231.40,5.21,26.6231,5.11
6231.60,10.161,52.004,5.118
6231.80,5.113,26.107,5.106
6232.00,5.208,26.5816,5.104
6232.20,5.2,26.5824,5.112
6232.40,5.21,26.6335,5.112
6232.60,10.14,51.856,5.114
6232.80,5.11,26.1428,5.116
6233.00,5.439,27.8368,5.118
6233.20,3.463,17.7098,5.114
6233.40,3.375,17.2327,5.106
6233.60,8.282,42.2879,5.106
6233.80,3.247,16.6117,5.116
6234.00,3.34,17.0474,5.104
6234.20,3.314,16.9544,5.116
6234.40,3.326,16.9759,5.104
6234.60,8.298,42.4028,5.11
6234.80,3.197,16.3686,5.12
6235.00,3.352,17.1287,5.11
6235.20,3.314,16.9544,5.116
6235.40,3.307,16.8988,5.11
6235.60,8.412,43.0526,5.118
6235.80,3.09,15.7961,5.112
6236.00,3.365,17.1817,5.106
6236.20,3.284,16.8075,5.118
6236.40,3.303,16.8783,5.11
6236.60,8.372,42.7977,5.112
6236.80,3.163,16.1819,5.116
6237.00,3.36,17.1562,5.106
6237.20,3.322,17.002,5.118
6237.40,3.313,16.9162,5.106
6237.60,8.346,42.7148,5.118
6237.80,3.137,16.0175,5.106
6238.00,3.336,17.067,5.116
6238.20,3.307,16.8855,5.106
6238.40,3.312,16.9508,5.118
6238.60,8.347,42.6031,5.104
6238.80,3.154,16.1422,5.118
6239.00,3.35,17.1252,5.112
6239.20,3.319,16.98,5.116
6239.40,3.297,16.8279,5.104
6239.60,8.364,42.7735,5.114
6239.80,3.104,15.8428,5.104
6240.00,3.344,17.0812,5.108
6240.20,3.32,16.9918,5.118
6240.40,3.31,16.9075,5.108
6240.60,8.378,42.8786,5.118
6240.80,3.11,15.8859,5.108
6241.00,3.376,17.2784,5.118
6241.20,3.309,16.9024,5.108
6241.40,3.31,16.9406,5.118
6241.60,8.394,42.9773,5.12
6241.80,3.049,15.5682,5.106
6242.00,3.357,17.1408,5.106
6242.20,3.315,16.9463,5.112
6242.40,3.3,16.8894,5.118
6242.60,8.448,43.2369,5.118
6242.80,3.076,15.7307,5.114
6243.00,3.363,17.1648,5.104
6243.20,3.316,16.9381,5.108
6243.40,3.334,17.0634,5.118
6243.60,8.457,43.2829,5.118
6243.80,3.045,15.5721,5.114
6244.00,3.332,17.0332,5.112
6244.20,3.31,16.9472,5.12
6244.40,8.478,43.2887,5.106
6244.60,3.011,15.4043,5.116
6244.80,3.356,17.1424,5.108
6245.00,3.334,17.0501,5.114
6245.20,3.307,16.912,5.114
6245.40,8.452,43.1897,5.11
6245.60,3.031,15.5187,5.12
6245.80,3.366,17.207,5.112
6246.00,3.304,16.8967,5.114
6246.20,3.334,17.0434,5.112
6246.40,8.479,43.3955,5.118
6246.60,3.009,15.4061,5.12
6246.80,3.367,17.2121,5.112
6247.00,3.277,16.7782,5.12
6247.20,3.307,16.9252,5.118
6247.40,8.492,43.3941,5.11
6247.60,3,15.324,5.108
6247.80,3.363,17.2186,5.12
6248.00,3.299,16.8513,5.108
6248.20,3.321,16.9969,5.118
6248.40,8.585,43.9552,5.12
6248.60,2.944,15.0438,5.11
6248.80,3.396,17.3807,5.118
6249.00,3.287,16.7834,5.106
6249.20,3.319,16.9866,5.118
6249.40,8.517,43.6241,5.122
6249.60,2.986,15.2764,5.116
6249.80,3.378,17.2548,5.108
6250.00,3.319,16.9734,5.114
6250.20,3.299,16.8711,5.114
6250.40,8.533,43.6207,5.112
6250.60,2.954,15.1186,5.118
6250.80,3.374,17.2411,5.11
6251.00,3.313,16.9559,5.118
6251.20,3.303,16.8849,5.112
6251.40,8.573,43.9109,5.122
6251.60,2.968,15.1546,5.106
6251.80,3.385,17.3041,5.112
6252.00,3.296,16.8557,5.114
6252.20,3.316,16.9647,5.116
6252.40,8.654,44.3085,5.12
6252.60,2.856,14.5999,5.112
6252.80,3.403,17.3893,5.11
6253.00,3.321,17.0035,5.12
6253.20,3.305,16.8687,5.104
6253.40,8.585,43.9037,5.114
6253.60,2.924,14.9241,5.104
6253.80,3.378,17.2683,5.112
6254.00,3.311,16.9391,5.116
6254.20,3.304,16.8834,5.11
6254.40,8.588,43.9706,5.12
6254.60,2.93,14.9723,5.11
6254.80,3.379,17.2734,5.112
6255.00,3.31,16.9273,5.114
6255.20,3.312,16.9574,5.12
6255.40,8.621,44.0706,5.112
6255.60,2.917,14.8825,5.102
6255.80,3.399,17.3825,5.114
6256.00,3.292,16.8221,5.11
6256.20,3.322,16.9887,5.114
6256.40,8.593,43.979,5.118
6256.60,2.918,14.9227,5.114
6256.80,3.393,17.3179,5.104
6257.00,3.31,16.9273,5.114
6257.20,3.325,17.0174,5.118
6257.40,8.643,44.1312,5.106
6257.60,2.88,14.7053,5.106
6257.80,3.376,17.2379,5.106
6258.00,3.299,16.8513,5.108
6258.20,3.326,16.9959,5.11
6258.40,8.62,44.1172,5.118
6258.60,2.874,14.6919,5.112
6258.80,3.39,17.3229,5.11
6259.00,3.311,16.9589,5.122
6259.20,3.322,16.9754,5.11
6259.40,2.876,14.6906,5.108
6259.60,3.404,17.4217,5.118
6259.80,3.315,16.933,5.108
6260.00,3.325,16.9841,5.108
6260.20,8.638,44.192,5.116
6260.40,4.264,21.8146,5.116
6260.60,5.258,26.8894,5.114
6260.80,5.185,26.4746,5.106
6261.00,5.199,26.5981,5.116
6261.20,10.581,54.1536,5.118
6261.40,4.689,23.9702,5.112
6261.60,5.284,27.0224,5.114
6261.80,5.179,26.4958,5.116
6262.00,5.188,26.5418,5.116
6262.20,10.537,53.9284,5.118
6262.40,4.75,24.282,5.112
6262.60,5.279,26.9335,5.102
6262.80,5.206,26.6131,5.112
6263.00,5.203,26.5977,5.112
6263.20,10.551,54.0211,5.12
6263.40,4.709,24.0724,5.112
6263.60,5.296,27.1155,5.12
6263.80,5.196,26.6035,5.12
6264.00,5.194,26.4998,5.102
6264.20,10.574,54.0543,5.112
6264.40,4.719,24.1047,5.108
6264.60,5.29,27.0425,5.112
6264.80,5.176,26.4287,5.106
6265.00,5.21,26.6127,5.108
6265.20,10.599,54.2669,5.12
6265.40,4.672,23.8739,5.11
6265.60,5.298,27.1152,5.118
6265.80,5.176,26.4287,5.106
6266.00,10.525,53.7406,5.106
6266.20,4.711,24.0732,5.11
6266.40,5.282,27.0121,5.114
6266.60,5.193,26.5258,5.108
6266.80,5.197,26.5879,5.116
6267.00,10.562,53.9296,5.106
6267.20,4.749,24.2959,5.116
6267.40,5.283,26.9644,5.104
6267.60,5.199,26.5981,5.116
6267.80,5.184,26.4384,5.1
6268.00,10.586,54.0733,5.108
6268.20,4.709,24.0912,5.116
6268.40,5.283,26.975,5.106
6268.60,5.223,26.6895,5.11
6268.80,5.176,26.4183,5.104
6269.00,10.603,54.1601,5.108
6269.20,4.702,24.0554,5.116
6269.40,5.311,27.1286,5.108
6269.60,5.154,26.3782,5.118
6269.80,5.185,26.5161,5.114
6270.00,10.594,54.1353,5.11
6270.20,4.681,23.8918,5.104
6270.40,5.285,26.9958,5.108
6270.60,5.188,26.5418,5.116
6270.80,5.186,26.5005,5.11
6271.00,10.593,54.215,5.118
6271.20,4.692,24.0137,5.118
6271.40,5.296,27.0414,5.106
6271.60,5.193,26.5258,5.108
6271.80,5.204,26.6237,5.116
6272.00,10.613,54.2112,5.108
6272.20,4.681,23.9574,5.118
6272.40,5.302,27.0614,5.104
6272.60,5.197,26.5879,5.116
6272.80,5.204,26.5508,5.102
6273.00,10.637,54.4189,5.116
6273.20,4.661,23.8643,5.12
6273.40,5.333,27.2303,5.106
6273.60,5.174,26.4598,5.114
6273.80,5.209,26.5763,5.102
6274.00,10.638,54.3602,5.11
6274.20,4.64,23.6826,5.104
6274.40,5.299,27.0779,5.11
6274.60,5.199,26.5773,5.112
6274.80,10.614,54.3225,5.118
6275.00,4.682,23.9718,5.12
6275.20,5.291,27.0582,5.114
6275.40,5.184,26.4799,5.108
6275.60,5.196,26.5723,5.114
6275.80,10.615,54.3276,5.118
6276.00,4.691,23.9522,5.106
6276.20,5.299,27.1203,5.118
6276.40,5.167,26.393,5.108
6276.60,5.201,26.5979,5.114
6276.80,10.652,54.4956,5.116
6277.00,4.676,23.9037,5.112
6277.20,5.285,27.0275,5.114
6277.40,5.196,26.562,5.112
6277.60,5.201,26.5459,5.104
6277.80,10.671,54.4861,5.106
6278.00,4.633,23.7024,5.116
6278.20,5.295,27.0363,5.106
6278.40,5.204,26.6028,5.112
6278.60,5.213,26.6489,5.112
6278.80,10.637,54.3125,5.106
6279.00,4.661,23.8177,5.11
6279.20,5.329,27.2418,5.112
6279.40,5.179,26.4336,5.104
6279.60,5.215,26.6382,5.108
6279.80,10.619,54.2631,5.11
6280.00,4.647,23.7555,5.112
6280.20,5.302,27.1462,5.12
6280.40,5.172,26.46,5.116
6280.60,5.209,26.6284,5.112
6280.80,10.666,54.5886,5.118
6281.00,4.637,23.6765,5.106
6281.20,5.303,27.1301,5.116
6281.40,5.171,26.3928,5.104
6281.60,5.209,26.6284,5.112
6281.80,10.678,54.6714,5.12
6282.00,4.635,23.6849,5.11
6282.20,5.313,27.1601,5.112
6282.40,5.193,26.5155,5.106
6282.60,5.219,26.6273,5.102
6282.80,10.642,54.4445,5.116
6283.00,4.636,23.6529,5.102
6283.20,5.33,27.2576,5.114
6283.40,5.16,26.347,5.106
6283.60,5.211,26.6282,5.11
6283.80,10.649,54.3525,5.104
6284.00,4.624,23.6286,5.11
6284.20,5.318,27.2069,5.116
6284.40,5.185,26.4953,5.11
6284.60,5.22,26.7055,5.116
6284.80,10.67,54.481,5.106
6285.00,4.626,23.6666,5.116
6285.20,5.316,27.1329,5.104
6285.40,5.183,26.5162,5.116
6285.60,5.194,26.479,5.098
6285.80,10.681,54.6226,5.114
6286.00,4.616,23.6155,5.116
6286.20,5.288,27.0217,5.11
6286.40,5.206,26.6443,5.118
6286.60,5.229,26.6888,5.104
6286.80,10.654,54.5272,5.118
6287.00,4.605,23.5131,5.106
6287.20,5.33,27.2683,5.116
6287.40,5.284,27.0224,5.114
6287.60,3.673,18.7617,5.108
6287.80,8.787,44.9894,5.12
6288.00,2.761,14.0977,5.106
6288.20,3.423,17.5189,5.118
6288.40,3.308,16.9039,5.11
6288.60,3.34,17.0874,5.116
6288.80,8.792,44.9799,5.116
6289.00,2.769,14.1385,5.106
6289.20,3.446,17.616,5.112
6289.40,3.262,16.6819,5.114
6289.60,3.339,17.0756,5.114
6289.80,8.799,45.0509,5.12
6290.00,3.433,17.5289,5.106
6290.20,3.311,16.9126,5.108
6290.40,3.313,16.9361,5.112
6290.60,8.785,44.8562,5.106
6290.80,2.712,13.8583,5.11
6291.00,3.463,17.7306,5.12
6291.20,3.285,16.7995,5.114
6291.40,3.332,17.0265,5.11
6291.60,8.782,44.876,5.11
6291.80,2.73,13.9612,5.114
6292.00,3.423,17.4778,5.106
6292.20,3.296,16.8557,5.114
6292.40,3.322,16.9821,5.112
6292.60,8.768,44.822,5.112
6292.80,2.73,13.9721,5.118
6293.00,3.446,17.616,5.112
6293.20,3.269,16.6915,5.106
6293.40,3.333,17.025,5.108
6293.60,8.823,45.1738,5.12
6293.80,2.741,14.001,5.108
6294.00,3.432,17.5581,5.116
6294.20,3.293,16.8272,5.11
6294.40,3.315,16.9595,5.116
6294.60,8.805,44.9936,5.11
6294.80,2.694,13.7933,5.12
6295.00,3.441,17.5835,5.11
6295.20,3.285,16.7995,5.114
6295.40,3.332,17.0065,5.104
6295.60,8.79,44.9872,5.118
6295.80,2.715,13.9008,5.12
6296.00,3.435,17.5529,5.11
6296.20,3.296,16.8755,5.12
6296.40,3.351,17.0968,5.102
6296.60,8.797,45.0055,5.116
6296.80,2.702,13.791,5.104
6297.00,3.446,17.6366,5.118
6297.20,3.313,16.9162,5.106
6297.40,3.334,17.0434,5.112
6297.60,8.798,44.9226,5.106
6297.80,2.726,13.9462,5.116
6298.00,3.435,17.5322,5.104
6298.20,3.252,16.6307,5.114
6298.40,3.319,16.9667,5.112
6298.60,8.78,44.936,5.118
6298.80,2.713,13.8472,5.104
6299.00,3.424,17.4898,5.108
6299.20,3.271,16.7083,5.108
6299.40,3.33,16.9963,5.104
6299.60,8.74,44.6264,5.106
6299.80,2.727,13.9295,5.108
6300.00,3.447,17.6073,5.108
6300.20,3.31,16.9472,5.12
6300.40,3.335,17.0552,5.114
6300.60,8.774,44.9404,5.122
6300.80,2.718,13.8781,5.106
6301.00,3.432,17.5581,5.116
6301.20,3.28,16.787,5.118
6301.40,3.34,17.054,5.106
6301.60,8.774,44.9404,5.122
6301.80,2.701,13.8021,5.11
6302.00,3.446,17.6435,5.12
6302.20,3.3,16.863,5.11
6302.40,3.338,17.0572,5.11
6302.60,8.785,44.8913,5.11
6302.80,2.717,13.911,5.12
6303.00,3.449,17.6658,5.122
6303.20,3.304,16.89,5.112
6303.40,3.35,17.0984,5.104
6303.60,8.725,44.5499,5.106
6303.80,2.725,13.9356,5.114
6304.00,3.443,17.6213,5.118
6304.20,3.31,16.9472,5.12
6304.40,3.322,16.9887,5.114
6304.60,8.786,44.9668,5.118
6304.80,2.679,13.695,5.112
6305.00,3.442,17.5886,5.11
6305.20,3.304,16.9099,5.118
6305.40,8.754,44.7504,5.112
6305.60,2.701,13.8291,5.12
6305.80,3.435,17.546,5.108
6306.00,3.291,16.8433,5.118
6306.20,3.322,16.9356,5.098
6306.40,8.794,44.9549,5.112
6306.60,2.712,13.842,5.104
6306.80,3.45,17.6433,5.114
6307.00,3.284,16.8009,5.116
6307.20,3.351,17.1102,5.106
6307.40,8.743,44.7816,5.122
6307.60,2.677,13.6741,5.108
6307.80,3.442,17.5955,5.112
6308.00,3.318,16.9683,5.114
6308.20,3.382,17.2955,5.114
6308.40,8.721,44.6166,5.116
6308.60,2.738,13.9802,5.106
6308.80,3.427,17.512,5.11
6309.00,3.294,16.8455,5.114
6309.20,3.351,17.1169,5.108
6309.40,8.748,44.7548,5.116
6309.60,2.741,14.001,5.108
6309.80,3.427,17.5462,5.12
6310.00,3.28,16.7542,5.108
6310.20,3.344,17.1012,5.114
6310.40,8.725,44.5499,5.106
6310.60,2.713,13.8851,5.118
6310.80,3.443,17.58,5.106
6311.00,3.301,16.8879,5.116
6311.20,3.34,17.0808,5.114
6311.40,8.73,44.5928,5.108
6311.60,2.691,13.7725,5.118
6311.80,3.44,17.5715,5.108
6312.00,3.286,16.8243,5.12
6312.20,3.389,17.3042,5.106
6312.40,8.671,44.3261,5.112
6312.60,2.717,13.9056,5.118
6312.80,3.442,17.6093,5.116
6313.00,3.294,16.8389,5.112
6313.20,3.365,17.2086,5.114
6313.40,8.691,44.3936,5.108
6313.60,2.722,13.9366,5.12
6313.80,3.446,17.5953,5.106
6314.00,3.29,16.8251,5.114
6314.20,3.39,17.3297,5.112
6314.40,8.694,44.4611,5.114
6314.60,2.695,13.7661,5.108
6314.80,4.668,23.8628,5.112
6315.00,5.182,26.48,5.11
6315.20,5.283,26.9539,5.102
6315.40,10.58,54.1484,5.118
6315.60,4.593,23.4427,5.104
6315.80,5.336,27.3096,5.118
6316.00,5.182,26.4489,5.104
6316.20,5.34,27.2447,5.102
6316.40,10.478,53.6264,5.118
6316.60,4.6,23.4784,5.104
6316.80,5.354,27.3696,5.112
6317.00,5.168,26.4395,5.116
6317.20,5.263,26.8413,5.1
6317.40,10.549,53.8843,5.108
6317.60,4.608,23.5284,5.106
