Time (ms),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V)
4824.80,31.56,160.7035,5.092
4825.00,27.587,140.5282,5.094
4825.20,28.714,146.2691,5.094
4825.40,27.638,140.6774,5.09
4825.60,31.613,160.6573,5.082
4825.80,35.365,180.4323,5.102
4826.00,27.641,140.748,5.092
4826.20,28.734,146.5434,5.1
4826.40,27.59,140.6538,5.098
4826.60,31.674,161.094,5.086
4826.80,35.374,180.1952,5.094
4827.00,27.623,140.5458,5.088
4827.20,28.706,146.3432,5.098
4827.40,27.597,140.7447,5.1
4827.60,31.734,161.5261,5.09
4827.80,35.24,179.724,5.1
4828.00,27.606,140.625,5.094
4828.20,28.75,146.28,5.088
4828.40,27.608,140.5247,5.09
4828.60,31.8,161.6076,5.082
4828.80,35.189,179.1824,5.092
4829.00,27.62,140.641,5.092
4829.20,28.738,146.5063,5.098
4829.40,27.592,140.7192,5.1
4829.60,31.797,161.8467,5.09
4829.80,35.17,179.367,5.1
4830.00,27.624,140.6062,5.09
4830.20,28.705,146.1085,5.09
4830.40,27.598,140.4186,5.088
4830.60,31.845,162.0273,5.088
4830.80,35.128,179.2231,5.102
4831.00,27.619,140.7464,5.096
4831.20,28.745,146.542,5.098
4831.40,27.613,140.6606,5.094
4831.60,31.906,162.2739,5.086
4831.80,35.076,178.7473,5.096
4832.00,27.619,140.8017,5.098
4832.20,28.735,146.5485,5.1
4832.40,27.588,140.754,5.102
4832.60,31.984,162.8625,5.092
4832.80,34.991,178.4541,5.1
4833.00,27.605,140.5647,5.092
4833.20,28.736,146.2663,5.09
4833.40,27.602,140.5494,5.092
4833.60,32.031,162.7815,5.082
4833.80,34.972,177.8676,5.086
4834.00,27.585,140.5732,5.096
4834.20,28.719,146.4669,5.1
4834.40,27.625,140.998,5.104
4834.60,32.062,163.2597,5.092
4834.80,34.925,178.1175,5.1
4835.00,27.625,140.8875,5.1
4835.20,28.738,146.6788,5.104
4835.40,27.607,140.4644,5.088
4835.60,32.14,163.2712,5.08
4835.80,34.824,177.2542,5.09
4836.00,27.669,140.8352,5.09
4836.20,28.772,146.5646,5.094
4836.40,27.594,140.6742,5.098
4836.60,32.115,163.4654,5.09
4836.80,34.806,177.5802,5.102
4837.00,27.587,140.7489,5.102
4837.20,28.736,146.1513,5.086
4837.40,27.631,140.6418,5.09
4837.60,32.227,163.7132,5.08
4837.80,34.744,176.847,5.09
4838.00,27.629,140.5211,5.086
4838.20,28.742,146.2968,5.09
4838.40,27.627,140.5662,5.088
4838.60,32.257,163.7365,5.076
4838.80,34.749,177.1504,5.098
4839.00,27.637,140.6171,5.088
4839.20,28.737,146.2713,5.09
4839.40,27.592,140.4433,5.09
4839.60,32.366,164.3546,5.078
4839.80,34.671,176.8915,5.102
4840.00,27.643,140.9793,5.1
4840.20,28.788,146.8764,5.102
4840.40,27.623,140.6011,5.09
4840.60,32.422,165.028,5.09
4840.80,34.621,176.2901,5.092
4841.00,27.618,140.7966,5.098
4841.20,28.796,146.6292,5.092
4841.40,27.602,140.4942,5.09
4841.60,32.45,164.846,5.08
4841.80,34.592,176.1425,5.092
4842.00,27.645,140.8236,5.094
4842.20,28.748,146.4423,5.094
4842.40,27.636,140.8883,5.098
4842.60,32.513,165.2961,5.084
4842.80,34.521,175.7809,5.092
4843.00,27.627,140.6767,5.092
4843.20,28.759,146.4984,5.094
4843.40,27.617,140.6258,5.092
4843.60,32.559,165.53,5.084
4843.80,34.495,175.8555,5.098
4844.00,27.642,140.9189,5.098
4844.20,28.749,146.6774,5.102
4844.40,27.623,140.8773,5.1
4844.60,32.595,165.9086,5.09
4844.80,34.409,175.4859,5.1
4845.00,27.683,141.2387,5.102
4845.20,28.78,146.5478,5.092
4845.40,27.64,140.6876,5.09
4845.60,32.64,165.7459,5.078
4845.80,34.365,174.9179,5.09
4846.00,27.67,140.8403,5.09
4846.20,28.749,146.5049,5.096
4846.40,27.612,140.6003,5.092
4846.60,32.684,166.3616,5.09
4846.80,34.314,174.6583,5.09
4847.00,27.613,140.6606,5.094
4847.20,28.726,146.5026,5.1
4847.40,27.622,140.8722,5.1
4847.60,32.725,166.4393,5.086
4847.80,34.294,174.7622,5.096
4848.00,27.597,140.6895,5.098
4848.20,28.723,146.5448,5.102
4848.40,27.64,140.964,5.1
4848.60,32.848,167.262,5.092
4848.80,34.241,174.6291,5.1
4849.00,27.581,140.6079,5.098
4849.20,28.765,146.5289,5.094
4849.40,27.599,140.6997,5.098
4849.60,32.854,167.2269,5.09
4849.80,34.217,174.1645,5.09
4850.00,27.623,140.8773,5.1
4850.20,28.719,146.2946,5.094
4850.40,27.598,140.805,5.102
4850.60,32.873,167.3236,5.09
4850.80,34.183,174.1966,5.096
4851.00,27.623,140.7668,5.096
4851.20,28.732,146.4757,5.098
4851.40,27.608,140.856,5.102
4851.60,32.953,167.7308,5.09
4851.80,34.114,173.9814,5.1
4852.00,27.662,140.9656,5.096
4852.20,28.688,146.3088,5.1
4852.40,27.636,140.6672,5.09
4852.60,33.015,167.7162,5.08
4852.80,34.005,173.0855,5.09
4853.00,27.629,140.7421,5.094
4853.20,28.684,146.1737,5.096
4853.40,27.606,140.7354,5.098
4853.60,33.002,167.9142,5.088
4853.80,33.898,172.8798,5.1
4854.00,27.636,140.9989,5.102
4854.20,28.687,146.3611,5.102
4854.40,27.61,140.7006,5.096
4854.60,33.069,167.9244,5.078
4854.80,33.929,172.6986,5.09
4855.00,27.647,140.7785,5.092
4855.20,28.659,145.8743,5.09
4855.40,27.619,140.6912,5.094
4855.60,33.11,168.265,5.082
4855.80,33.801,171.9795,5.088
4856.00,27.663,140.86,5.092
4856.20,28.666,145.9673,5.092
4856.40,27.608,140.5247,5.09
4856.60,33.169,168.5648,5.082
4856.80,33.79,172.0587,5.092
4857.00,27.652,141.0252,5.1
4857.20,28.633,145.9138,5.096
4857.40,27.63,140.913,5.1
4857.60,33.188,169.0597,5.094
4857.80,33.773,172.1072,5.096
4858.00,27.651,140.9095,5.096
4858.20,28.639,145.9444,5.096
4858.40,27.595,140.6793,5.098
4858.60,33.289,169.3744,5.088
4858.80,33.698,171.6576,5.094
4859.00,27.665,140.8149,5.09
4859.20,28.618,145.7229,5.092
4859.40,27.621,140.5356,5.088
4859.60,33.347,169.5361,5.084
4859.80,33.654,171.7027,5.102
4860.00,27.713,141.3363,5.1
4860.20,28.602,145.8702,5.1
4860.40,27.652,141.0252,5.1
4860.60,33.422,170.118,5.09
4860.80,33.615,171.4365,5.1
4861.00,27.714,141.3414,5.1
4861.20,28.605,145.8283,5.098
4861.40,27.624,140.6062,5.09
4861.60,33.461,170.2496,5.088
4861.80,33.587,171.2937,5.1
4862.00,27.717,141.1904,5.094
4862.20,28.555,145.4592,5.094
4862.40,27.627,140.5662,5.088
4862.60,33.468,170.0174,5.08
4862.80,33.537,170.8375,5.094
4863.00,27.739,141.5244,5.102
4863.20,28.547,145.2471,5.088
4863.40,27.662,140.7996,5.09
4863.60,33.533,170.3476,5.08
4863.80,33.449,170.2554,5.09
4864.00,27.765,141.4349,5.094
4864.20,28.503,145.1943,5.094
4864.40,27.608,140.6904,5.096
4864.60,33.567,170.6546,5.084
4864.80,33.377,170.1559,5.098
4865.00,27.751,141.5301,5.1
4865.20,28.493,145.3143,5.1
4865.40,27.631,140.9181,5.1
4865.60,33.652,171.2887,5.09
4865.80,33.344,169.9877,5.098
4866.00,27.788,141.4409,5.09
4866.20,28.441,144.9353,5.096
4866.40,27.644,140.9844,5.1
4866.60,33.69,171.4821,5.09
4866.80,33.335,169.8085,5.094
4867.00,27.792,141.5724,5.094
4867.20,28.385,144.5932,5.094
4867.40,27.638,140.8433,5.096
4867.60,33.725,171.5253,5.086
4867.80,33.252,169.5187,5.098
4868.00,27.813,141.8463,5.1
4868.20,28.388,144.7788,5.1
4868.40,27.619,140.9121,5.102
4868.60,33.795,171.9489,5.088
4868.80,33.183,169.1006,5.096
4869.00,27.846,141.8475,5.094
4869.20,28.39,144.6187,5.094
4869.40,27.605,140.6199,5.094
4869.60,33.853,171.9732,5.08
4869.80,33.197,169.3711,5.102
4870.00,27.858,141.7972,5.09
4870.20,28.385,144.8203,5.102
4870.40,27.599,140.7549,5.1
4870.60,33.821,172.1489,5.09
4870.80,33.063,168.6874,5.102
4871.00,27.875,142.1625,5.1
4871.20,28.335,144.4518,5.098
4871.40,27.616,140.8968,5.102
4871.60,33.941,172.6239,5.086
4871.80,33.045,168.3312,5.094
4872.00,27.897,142.0515,5.092
4872.20,28.296,143.97,5.088
4872.40,27.601,140.5443,5.092
4872.60,33.997,172.7728,5.082
4872.80,33.019,168.1988,5.094
4873.00,27.914,142.2497,5.096
4873.20,28.275,144.146,5.098
4873.40,27.577,140.6427,5.1
4873.60,34.061,173.2343,5.086
4873.80,32.93,168.0089,5.102
4874.00,27.914,142.3056,5.098
4874.20,28.279,144.2795,5.102
4874.40,27.616,140.5102,5.088
4874.60,34.122,173.408,5.082
4874.80,32.877,167.4097,5.092
4875.00,27.964,142.4486,5.094
4875.20,28.22,143.7527,5.094
4875.40,27.619,140.6912,5.094
4875.60,34.117,173.4508,5.084
4875.80,32.874,167.3944,5.092
4876.00,27.942,142.2807,5.092
4876.20,28.246,143.8286,5.092
4876.40,27.625,140.7217,5.094
4876.60,34.189,173.8853,5.086
4876.80,32.788,167.1532,5.098
4877.00,28.007,142.8357,5.1
4877.20,28.25,144.1315,5.102
4877.40,27.668,141.1068,5.1
4877.60,34.264,174.4038,5.09
4877.80,32.765,167.1015,5.1
4878.00,28.028,142.9428,5.1
4878.20,28.205,143.7891,5.098
4878.40,27.614,140.8314,5.1
4878.60,34.334,174.6227,5.086
4878.80,32.753,166.7128,5.09
4879.00,28.034,142.8052,5.094
4879.20,28.181,143.4977,5.092
4879.40,27.631,140.8628,5.098
4879.60,34.356,174.9408,5.092
4879.80,32.628,166.468,5.102
4880.00,28.087,143.2437,5.1
4880.20,28.199,143.8149,5.1
4880.40,27.65,140.7938,5.092
4880.60,34.415,175.1035,5.088
4880.80,32.611,165.9248,5.088
4881.00,28.117,143.0593,5.088
4881.20,28.138,143.2224,5.09
4881.40,27.658,140.7792,5.09
4881.60,34.461,175.1308,5.082
4881.80,32.566,165.8912,5.094
4882.00,28.142,143.4116,5.096
4882.20,28.136,143.4373,5.098
4882.40,27.624,140.8824,5.1
4882.60,34.489,175.618,5.092
4882.80,32.542,165.9642,5.1
4883.00,28.165,143.4162,5.092
4883.20,28.111,143.3661,5.1
4883.40,27.651,141.0754,5.102
4883.60,34.619,176.28,5.092
4883.80,32.457,165.4658,5.098
4884.00,28.175,143.5798,5.096
4884.20,28.059,143.0448,5.098
4884.40,27.633,140.5967,5.088
4884.60,34.629,175.8461,5.078
4884.80,32.469,165.2672,5.09
4885.00,28.218,143.6861,5.092
4885.20,28.093,143.1619,5.096
4885.40,27.629,140.9079,5.1
4885.60,34.67,176.4009,5.088
4885.80,32.363,165.0513,5.1
4886.00,28.203,143.8353,5.1
4886.20,28.041,142.8409,5.094
4886.40,27.637,140.8934,5.098
4886.60,34.76,176.5113,5.078
4886.80,32.321,164.9017,5.102
4887.00,28.225,144.004,5.102
4887.20,28.05,142.9428,5.096
4887.40,34.825,177.2593,5.09
4887.60,32.279,164.4938,5.096
4887.80,28.246,143.7721,5.09
4888.00,28.018,142.8358,5.098
4888.20,27.594,140.5638,5.094
4888.40,34.819,176.8805,5.08
4888.60,32.215,164.1676,5.096
4888.80,28.232,144.0397,5.102
4889.00,28.001,142.8611,5.102
4889.20,27.655,140.9299,5.096
4889.40,34.852,177.3967,5.09
4889.60,32.143,163.9293,5.1
4889.80,28.279,144.1663,5.098
4890.00,28.003,142.6473,5.094
4890.20,27.592,140.7192,5.1
4890.40,34.926,177.7733,5.09
4890.60,32.124,163.5112,5.09
4890.80,28.308,144.1443,5.092
4891.00,27.934,142.4634,5.1
4891.20,27.627,140.7319,5.094
4891.40,34.988,178.1589,5.092
4891.60,32.078,163.662,5.102
4891.80,28.322,144.4989,5.102
4892.00,27.945,142.4636,5.098
4892.20,27.626,140.6716,5.092
4892.40,35.038,177.923,5.078
4892.60,32.029,163.0276,5.09
4892.80,28.321,144.2105,5.092
4893.00,27.95,142.3773,5.094
4893.20,27.597,140.6343,5.096
4893.40,35.066,178.2756,5.084
4893.60,31.99,163.021,5.096
4893.80,28.302,144.3402,5.1
4894.00,27.942,142.5042,5.1
4894.20,27.586,140.7438,5.102
4894.40,35.157,178.9491,5.09
4894.60,31.9,162.4986,5.094
4894.80,28.347,144.2295,5.088
4895.00,27.932,142.118,5.088
4895.20,27.638,140.6774,5.09
4895.40,35.22,178.7767,5.076
4895.60,31.866,162.1979,5.09
4895.80,28.382,144.5211,5.092
4896.00,27.925,142.3616,5.098
4896.20,27.594,140.7294,5.1
4896.40,35.29,179.4144,5.084
4896.60,31.828,162.2591,5.098
4896.80,28.399,144.8349,5.1
4897.00,27.884,142.2084,5.1
4897.20,27.647,140.9444,5.098
4897.40,35.282,179.3031,5.082
4897.60,31.775,161.7983,5.092
4897.80,28.42,144.6578,5.09
4898.00,27.909,142.0568,5.09
4898.20,27.641,140.6927,5.09
4898.40,35.38,180.0842,5.09
4898.60,31.721,161.904,5.104
4898.80,28.446,144.6763,5.086
4899.00,27.892,141.9145,5.088
4899.20,27.621,140.4804,5.086
4899.40,35.434,179.9338,5.078
4899.60,31.711,161.3456,5.088
4899.80,28.474,144.9896,5.092
4900.00,27.831,141.7711,5.094
4900.20,27.663,141.026,5.098
4900.40,35.456,180.2583,5.084
4900.60,31.624,161.2824,5.1
4900.80,28.469,145.1919,5.1
4901.00,27.872,142.2029,5.102
4901.20,27.655,140.6533,5.086
4901.40,35.53,180.8477,5.09
4901.60,31.586,160.7096,5.088
4901.80,28.47,144.9123,5.09
4902.00,27.897,141.9399,5.088
4902.20,27.647,140.6679,5.088
4902.40,35.602,181.143,5.088
4902.60,31.549,160.963,5.102
4902.80,27.88,142.188,5.1
4903.00,27.63,140.9683,5.102
4903.20,35.61,181.2549,5.09
4903.40,31.496,160.5666,5.098
4903.60,28.516,145.3746,5.098
4903.80,27.818,141.8718,5.1
4904.00,27.623,140.8773,5.1
4904.20,35.702,181.7946,5.092
4904.40,31.449,160.3899,5.1
4904.60,28.536,145.3053,5.092
4904.80,27.83,141.599,5.088
4905.00,27.632,140.6469,5.09
4905.20,35.662,181.2343,5.082
4905.40,31.382,159.6716,5.088
4905.60,28.53,145.2748,5.092
4905.80,27.803,141.6285,5.094
4906.00,27.654,140.9248,5.096
4906.20,35.732,181.7329,5.086
4906.40,31.309,159.3628,5.09
4906.60,28.514,145.4214,5.1
4906.80,27.822,141.5583,5.088
4907.00,27.638,140.8985,5.098
4907.20,35.804,182.4572,5.096
4907.40,31.29,159.579,5.1
4907.60,28.523,145.1821,5.09
4907.80,27.783,141.6377,5.098
4908.00,27.661,141.0158,5.098
4908.20,35.857,182.6555,5.094
4908.40,31.252,159.3852,5.1
4908.60,28.527,145.4877,5.1
4908.80,27.831,141.9381,5.1
4909.00,27.64,140.9087,5.098
4909.20,35.941,182.8678,5.088
4909.40,31.184,158.6642,5.088
4909.60,28.572,145.3743,5.088
4909.80,27.816,141.8616,5.1
4910.00,27.672,141.1826,5.102
4910.20,35.934,183.0478,5.094
4910.40,31.133,158.5915,5.094
4910.60,28.575,145.5039,5.092
4910.80,27.812,141.5631,5.09
4911.00,27.649,140.7334,5.09
4911.20,36.034,183.7013,5.098
4911.40,31.034,158.0872,5.094
4911.60,28.582,145.4252,5.088
4911.80,27.797,141.4867,5.09
4912.00,27.666,140.8199,5.09
4912.20,36.048,183.3401,5.086
4912.40,31.016,157.8714,5.09
4912.60,28.592,145.6476,5.094
4912.80,27.778,141.5011,5.094
4913.00,27.635,140.828,5.096
4913.20,36.112,183.9545,5.094
4913.40,30.944,157.7525,5.098
4913.60,28.583,145.7733,5.1
4913.80,27.731,141.3172,5.096
4914.00,27.65,141.0703,5.102
4914.20,36.153,184.2357,5.096
4914.40,30.904,157.3014,5.09
4914.60,28.639,146.0016,5.098
4914.80,27.792,141.4613,5.09
4915.00,27.672,140.8505,5.09
4915.20,36.223,184.3026,5.088
4915.40,30.852,157.1601,5.094
4915.60,28.601,145.5791,5.09
4915.80,27.733,141.2719,5.094
4916.00,27.635,140.6069,5.088
4916.20,36.24,184.7515,5.098
4916.40,30.834,157.2534,5.1
4916.60,28.625,146.0448,5.102
4916.80,27.739,141.4689,5.1
4917.00,27.661,141.0711,5.1
4917.20,36.294,184.8816,5.094
4917.40,30.761,156.7581,5.096
4917.60,28.652,146.0106,5.096
4917.80,27.719,141.3669,5.1
4918.00,27.677,141.1527,5.1
4918.20,30.71,156.621,5.1
4918.40,28.645,146.0895,5.1
4918.60,27.753,141.4293,5.096
4918.80,27.661,140.7392,5.088
4919.00,36.466,185.6119,5.09
4919.20,30.697,156.5547,5.1
4919.40,28.662,146.1189,5.098
4919.60,27.716,141.2962,5.098
4919.80,27.658,140.7792,5.09
4920.00,36.505,185.7374,5.088
4920.20,30.661,156.1258,5.092
4920.40,28.667,145.915,5.09
4920.60,27.783,141.4155,5.09
4920.80,27.633,140.7072,5.092
4921.00,36.591,186.2482,5.09
4921.20,30.619,155.9119,5.092
4921.40,28.672,146.0552,5.094
4921.60,27.729,141.307,5.096
4921.80,27.658,141.0558,5.1
4922.00,36.636,186.6971,5.096
4922.20,30.528,155.7539,5.102
4922.40,28.674,146.2948,5.102
4922.60,27.741,141.5346,5.102
4922.80,27.68,140.7805,5.086
4923.00,36.567,186.4917,5.1
4923.20,30.479,155.4429,5.1
4923.40,28.66,146.2233,5.102
4923.60,27.697,140.9223,5.088
4923.80,27.641,140.8033,5.094
4924.00,36.624,186.7824,5.1
4924.20,30.414,155.2331,5.104
4924.40,28.686,146.0691,5.092
4924.60,27.756,141.2225,5.088
4924.80,27.621,140.6461,5.092
4925.00,36.644,186.518,5.09
4925.20,30.373,154.72,5.094
4925.40,28.658,145.8692,5.09
4925.60,27.686,140.9218,5.09
4925.80,27.628,140.5713,5.088
4926.00,36.716,187.3985,5.104
4926.20,30.251,154.2801,5.1
4926.40,28.655,146.1978,5.102
4926.60,27.688,141.1534,5.098
4926.80,27.689,141.2139,5.1
4927.00,36.744,187.1739,5.094
4927.20,30.228,153.8605,5.09
4927.40,28.646,145.9227,5.094
4927.60,27.733,141.4938,5.102
4927.80,27.633,140.8178,5.096
4928.00,36.837,187.5004,5.09
4928.20,30.185,153.6416,5.09
4928.40,28.7,146.4274,5.102
4928.60,27.684,141.2438,5.102
4928.80,27.621,140.5356,5.088
4929.00,36.847,187.846,5.098
4929.20,30.105,153.2947,5.092
4929.40,28.68,145.9238,5.088
4929.60,27.687,140.9268,5.09
4929.80,27.621,140.5356,5.088
4930.00,36.893,188.2281,5.102
4930.20,30.101,153.5151,5.1
4930.40,28.614,145.817,5.096
4930.60,27.705,141.0184,5.09
4930.80,27.6,140.6496,5.096
4931.00,36.99,188.4271,5.094
4931.20,30.044,152.924,5.09
4931.40,28.653,145.7865,5.088
4931.60,27.686,140.9218,5.09
4931.80,27.645,140.6578,5.088
4932.00,37.057,188.546,5.088
4932.20,29.996,152.6796,5.09
4932.40,28.745,146.3695,5.092
4932.60,27.662,140.9102,5.094
4932.80,27.641,140.8586,5.096
4933.00,37.1,189.0616,5.096
4933.20,29.974,152.8075,5.098
4933.40,28.667,146.259,5.102
4933.60,27.644,140.9291,5.098
4933.80,37.134,189.1606,5.094
4934.00,29.891,152.3245,5.096
4934.20,28.684,146.231,5.098
4934.40,27.716,141.2407,5.096
4934.60,27.654,140.9801,5.098
4934.80,37.169,189.2645,5.092
4935.00,29.849,151.9911,5.092
4935.20,28.689,146.027,5.09
4935.40,27.684,140.9116,5.09
4935.60,27.65,140.6832,5.088
4935.80,37.235,189.7496,5.096
4936.00,29.759,151.8304,5.102
4936.20,28.699,146.3075,5.098
4936.40,27.726,141.4026,5.1
4936.60,27.619,140.4702,5.086
4936.80,37.332,190.3932,5.1
4937.00,29.753,151.3238,5.086
4937.20,28.72,146.1848,5.09
4937.40,27.683,140.9065,5.09
4937.60,27.677,141.042,5.096
4937.80,37.357,190.2218,5.092
4938.00,29.69,151.3002,5.096
4938.20,28.728,146.3979,5.096
4938.40,27.689,141.2139,5.1
4938.60,27.658,141.0005,5.098
4938.80,37.441,191.024,5.102
4939.00,29.643,151.2386,5.102
4939.20,28.759,146.4408,5.092
4939.40,27.725,141.453,5.102
4939.60,27.642,140.9742,5.1
4939.80,37.44,190.7942,5.096
4940.00,29.546,150.6255,5.098
4940.20,28.725,146.555,5.102
4940.40,27.67,141.0617,5.098
4940.60,27.689,141.1585,5.098
4940.80,37.475,191.0475,5.098
4941.00,29.494,150.4194,5.1
4941.20,28.762,146.5136,5.094
4941.40,27.7,141.2146,5.098
4941.60,27.659,140.6184,5.084
4941.80,37.563,191.6464,5.102
4942.00,29.47,150.297,5.1
4942.20,28.746,146.6046,5.1
4942.40,27.648,140.9495,5.098
4942.60,27.633,140.7625,5.094
4942.80,37.692,192.0784,5.096
4943.00,29.436,150.0059,5.096
4943.20,28.735,146.5485,5.1
4943.40,27.674,141.1374,5.1
4943.60,27.669,140.9459,5.094
4943.80,37.696,192.2496,5.1
4944.00,29.355,149.7692,5.102
4944.20,28.731,146.4706,5.098
4944.40,27.677,141.2081,5.102
4944.60,27.64,140.7982,5.094
4944.80,37.725,192.322,5.098
4945.00,29.351,149.514,5.094
4945.20,28.72,146.2422,5.092
4945.40,27.68,140.9466,5.092
4945.60,27.663,140.5834,5.082
4945.80,37.797,192.4623,5.092
4946.00,29.271,149.165,5.096
4946.20,28.751,146.2851,5.088
4946.40,27.67,141.2277,5.104
4946.60,27.627,140.3452,5.08
4946.80,37.818,192.9474,5.102
4947.00,29.194,148.9478,5.102
4947.20,28.72,146.472,5.1
4947.40,27.634,141.0439,5.104
4947.60,27.645,140.4366,5.08
4947.80,37.926,192.9675,5.088
4948.00,29.141,148.2694,5.088
4948.20,28.731,146.2983,5.092
4948.40,27.653,140.8644,5.094
4948.60,27.611,140.54,5.09
4948.80,37.941,193.4232,5.098
4949.00,28.718,146.4618,5.1
4949.20,27.649,141.0099,5.1
4949.40,27.613,140.5502,5.09
4949.60,37.969,193.6419,5.1
4949.80,28.967,147.442,5.09
4950.00,28.709,146.0714,5.088
4950.20,27.652,141.0252,5.1
4950.40,27.615,140.3394,5.082
4950.60,38.045,193.8773,5.096
4950.80,29,147.552,5.088
4951.00,28.752,146.2902,5.088
4951.20,27.63,140.692,5.092
4951.40,27.635,140.4963,5.084
4951.60,38.126,194.1376,5.092
4951.80,28.934,147.4477,5.096
4952.00,28.722,146.4248,5.098
4952.20,27.626,140.9479,5.102
4952.40,27.599,140.5341,5.092
4952.60,38.089,194.3301,5.102
4952.80,28.915,147.5243,5.102
4953.00,28.72,146.5294,5.102
4953.20,27.644,141.0397,5.102
4953.40,27.608,140.5247,5.09
4953.60,38.23,194.8201,5.096
4953.80,28.869,147.0009,5.092
4954.00,28.713,146.1492,5.09
4954.20,27.658,140.7792,5.09
4954.40,27.614,140.2791,5.08
4954.60,38.301,195.4117,5.102
4954.80,28.787,146.9288,5.104
4955.00,28.756,146.5981,5.098
4955.20,27.632,140.8127,5.096
4955.40,27.635,140.4411,5.082
4955.60,38.347,195.1862,5.09
4955.80,28.729,146.2306,5.09
4956.00,28.749,146.7349,5.104
4956.20,27.676,141.0923,5.098
4956.40,27.627,140.6214,5.09
4956.60,38.405,195.7119,5.096
4956.80,28.758,146.4932,5.094
4957.00,28.709,146.2436,5.094
4957.20,27.669,140.9459,5.094
4957.40,27.607,140.4644,5.088
4957.60,38.399,195.6813,5.096
4957.80,28.693,146.2769,5.098
4958.00,28.763,146.6913,5.1
4958.20,27.662,141.0762,5.1
4958.40,27.626,140.5611,5.088
4958.60,38.457,195.9769,5.096
4958.80,28.681,146.2157,5.098
4959.00,28.745,146.542,5.098
4959.20,27.649,141.0099,5.1
4959.40,27.638,140.7327,5.092
4959.60,38.471,196.2791,5.102
4959.80,28.625,145.9875,5.1
4960.00,28.761,146.6811,5.1
4960.20,27.671,140.79,5.088
4960.40,27.678,140.6042,5.08
4960.60,38.557,196.178,5.088
4960.80,28.597,145.6159,5.092
4961.00,28.744,146.4219,5.094
4961.20,27.672,140.9612,5.094
4961.40,27.643,140.6476,5.088
4961.60,38.581,196.6088,5.096
4961.80,28.522,145.4052,5.098
4962.00,27.649,140.9546,5.098
4962.20,27.689,140.9924,5.092
4962.40,38.653,197.1303,5.1
4962.60,28.53,145.4459,5.098
4962.80,28.745,146.542,5.098
4963.00,27.675,140.9764,5.094
4963.20,27.627,140.6767,5.092
4963.40,38.683,197.1286,5.096
4963.60,28.493,145.2003,5.096
4963.80,28.772,146.6221,5.096
4964.00,27.674,140.916,5.092
4964.20,38.752,197.6352,5.1
4964.40,28.445,145.0126,5.098
4964.60,28.719,146.4669,5.1
4964.80,27.647,140.9444,5.098
4965.00,27.609,140.3089,5.082
4965.20,38.75,197.315,5.092
4965.40,28.412,144.5603,5.088
4965.60,28.801,146.5395,5.088
4965.80,27.664,140.8651,5.092
4966.00,27.633,140.3756,5.08
4966.20,38.79,197.829,5.1
4966.40,28.382,144.7482,5.1
4966.60,28.773,146.5697,5.094
4966.80,27.629,140.6316,5.09
4967.00,27.624,140.4957,5.086
4967.20,38.839,198.0789,5.1
4967.40,28.348,144.5181,5.098
4967.60,28.702,146.3802,5.1
4967.80,27.669,141.1119,5.1
4968.00,27.597,140.5239,5.092
4968.20,38.888,198.3288,5.1
4968.40,28.281,144.1765,5.098
4968.60,28.734,146.1986,5.088
4968.80,27.623,140.6011,5.09
4969.00,27.631,140.3102,5.078
4969.20,38.92,198.4142,5.098
4969.40,28.292,144.2892,5.1
4969.60,28.725,146.4975,5.1
4969.80,27.621,140.8119,5.098
4970.00,27.621,140.3699,5.082
4970.20,38.919,198.5647,5.102
4970.40,28.231,143.8087,5.094
4970.60,28.742,146.2968,5.09
4970.80,27.63,140.692,5.092
4971.00,27.596,140.2981,5.084
4971.20,39.001,198.6711,5.094
4971.40,28.213,143.717,5.094
4971.60,28.713,146.3215,5.096
4971.80,27.599,140.7549,5.1
4972.00,27.639,140.7378,5.092
4972.20,38.992,198.7032,5.096
4972.40,28.166,143.5903,5.098
4972.60,28.717,146.5141,5.102
4972.80,27.602,140.7702,5.1
4973.00,27.596,140.2981,5.084
4973.20,39.056,198.795,5.09
4973.40,28.176,143.3595,5.088
4973.60,28.747,146.2647,5.088
4973.80,27.628,140.8475,5.098
4974.00,27.592,140.4433,5.09
4974.20,39.024,199.0224,5.1
4974.40,28.136,143.4373,5.098
4974.60,28.736,146.6111,5.102
4974.80,27.63,140.9683,5.102
4975.00,27.605,140.4542,5.088
4975.20,39.059,198.9665,5.094
4975.40,28.118,143.2893,5.096
4975.60,28.711,146.3687,5.098
4975.80,27.652,141.0252,5.1
4976.00,27.602,140.5494,5.092
4976.20,39.105,199.4355,5.1
4976.40,28.126,143.4989,5.102
4976.60,28.728,146.4554,5.098
4976.80,27.675,140.8104,5.088
4977.00,27.625,140.335,5.08
4977.20,39.18,199.4262,5.09
4977.40,28.129,143.2329,5.092
4977.60,28.732,146.3033,5.092
4977.80,27.608,140.6351,5.094
4978.00,27.621,140.5356,5.088
4978.20,39.198,199.753,5.096
4978.40,28.09,143.2028,5.098
4978.60,28.755,146.6505,5.1
4978.80,27.613,140.8263,5.1
4979.00,27.641,140.6927,5.09
4979.20,39.204,199.862,5.098
4979.40,28.033,142.744,5.092
4979.60,28.75,146.28,5.088
4979.80,27.655,140.9852,5.098
4980.00,27.631,140.3655,5.08
4980.20,39.248,200.0863,5.098
4980.40,28.054,143.0754,5.1
4980.60,28.803,146.7225,5.094
