Time (ms),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V)
7335.00,49.204,249.9563,5.08
7335.20,49.265,250.3647,5.082
7335.40,50.685,256.8716,5.068
7335.60,51.71,262.8936,5.084
7335.80,49.278,250.6279,5.086
7336.00,49.216,250.2141,5.084
7336.20,49.179,250.026,5.084
7336.40,50.685,256.7702,5.066
7336.60,51.673,262.4988,5.08
7336.80,49.265,250.1677,5.078
7337.00,49.204,249.7595,5.076
7337.20,50.673,256.5067,5.062
7337.40,51.747,262.8748,5.08
7337.60,49.241,250.1443,5.08
7337.80,49.228,250.2752,5.084
7338.00,49.204,250.1531,5.084
7338.20,50.648,256.6841,5.068
7338.40,51.673,262.3955,5.078
7338.60,49.265,249.9706,5.074
7338.80,49.154,249.5057,5.076
7339.00,49.204,249.8579,5.078
7339.20,50.71,257.0997,5.07
7339.40,51.722,262.9547,5.084
7339.60,49.216,250.0173,5.08
7339.80,49.265,250.3647,5.082
7340.00,49.216,250.2141,5.084
7340.20,50.648,256.6841,5.068
7340.40,51.759,263.0392,5.082
7340.60,49.204,250.0547,5.082
7340.80,49.216,250.2141,5.084
7341.00,49.228,250.2752,5.084
7341.20,50.574,256.2079,5.066
7341.40,51.71,262.8936,5.084
7341.60,49.265,250.3647,5.082
7341.80,49.253,250.3037,5.082
7342.00,49.216,250.2141,5.084
7342.20,50.673,256.7094,5.066
7342.40,51.673,262.3955,5.078
7342.60,49.241,250.4397,5.086
7342.80,49.216,250.2141,5.084
7343.00,49.179,249.9277,5.082
7343.20,50.562,256.4505,5.072
7343.40,51.722,262.8512,5.082
7343.60,49.228,250.1767,5.082
7343.80,49.191,249.9887,5.082
7344.00,49.278,250.4308,5.082
7344.20,50.611,256.699,5.072
7344.40,51.71,262.5834,5.078
7344.60,49.34,250.5485,5.078
7344.80,49.228,249.9798,5.078
7345.00,49.265,250.3647,5.082
7345.20,50.673,257.1148,5.074
7345.40,51.66,262.4328,5.08
7345.60,49.191,249.9887,5.082
7345.80,49.228,250.1767,5.082
7346.00,49.228,250.2752,5.084
7346.20,50.537,256.7279,5.08
7346.40,51.747,262.8748,5.08
7346.60,49.228,249.7829,5.074
7346.80,49.241,250.1443,5.08
7347.00,49.303,250.5578,5.082
7347.20,50.525,256.3639,5.074
7347.40,51.71,262.48,5.076
7347.60,49.315,250.4216,5.078
7347.80,49.216,250.1157,5.082
7348.00,49.204,250.0547,5.082
7348.20,50.537,256.7279,5.08
7348.40,51.636,262.5174,5.084
7348.60,49.265,250.3647,5.082
7348.80,49.241,250.2428,5.082
7349.00,49.303,250.4592,5.08
7349.20,50.525,256.3639,5.074
7349.40,51.734,262.8087,5.08
7349.60,49.253,250.0082,5.076
7349.80,49.241,250.0458,5.078
7350.00,49.29,250.5904,5.084
7350.20,50.5,256.641,5.082
7350.40,51.685,262.5598,5.08
7350.60,49.303,250.5578,5.082
7350.80,49.216,250.1157,5.082
7351.00,49.303,250.7551,5.086
7351.20,50.5,256.641,5.082
7351.40,51.722,262.4374,5.074
7351.60,49.253,250.0082,5.076
7351.80,49.241,250.0458,5.078
7352.00,49.34,250.7459,5.082
7352.20,51.71,262.7902,5.082
7352.40,49.204,250.1531,5.084
7352.60,49.167,249.965,5.084
7352.80,49.34,250.8446,5.084
7353.00,50.352,255.4861,5.074
7353.20,51.636,262.1044,5.076
7353.40,49.29,250.1961,5.076
7353.60,49.241,250.0458,5.078
7353.80,49.34,250.6472,5.08
7354.00,50.438,256.3259,5.082
7354.20,51.673,262.4988,5.08
7354.40,49.253,250.3037,5.082
7354.60,49.253,250.3037,5.082
7354.80,49.34,250.4498,5.076
7355.00,50.315,255.2983,5.074
7355.20,51.648,262.2686,5.078
7355.40,49.191,249.9887,5.082
7355.60,49.228,250.2752,5.084
7355.80,49.414,251.3196,5.086
7356.00,50.327,255.7618,5.082
7356.20,51.574,261.6865,5.074
7356.40,49.265,250.1677,5.078
7356.60,49.228,250.1767,5.082
7356.80,49.463,251.4699,5.084
7357.00,50.315,255.8015,5.084
7357.20,51.574,261.9959,5.08
7357.40,49.216,250.1157,5.082
7357.60,49.216,250.0173,5.08
7357.80,49.438,251.145,5.08
7358.00,50.278,255.6134,5.084
7358.20,51.611,262.1839,5.08
7358.40,49.278,250.4308,5.082
7358.60,49.216,250.2141,5.084
7358.80,49.512,251.62,5.082
7359.00,50.204,255.1367,5.082
7359.20,51.586,261.9537,5.078
7359.40,49.241,250.1443,5.08
7359.60,49.228,250.1767,5.082
7359.80,49.451,251.31,5.082
7360.00,50.216,255.1977,5.082
7360.20,51.537,261.7049,5.078
7360.40,49.204,249.7595,5.076
7360.60,49.278,250.1351,5.076
7360.80,49.5,251.361,5.078
7361.00,50.191,254.9703,5.08
7361.20,51.537,261.911,5.082
7361.40,49.265,250.3647,5.082
7361.60,49.241,250.3412,5.084
7361.80,49.562,251.8741,5.082
7362.00,50.154,254.9829,5.084
7362.20,51.45,261.5718,5.084
7362.40,49.216,250.1157,5.082
7362.60,49.191,249.7919,5.078
7362.80,49.599,252.1613,5.084
7363.00,50.167,255.049,5.084
7363.20,51.487,261.6569,5.082
7363.40,49.253,250.3037,5.082
7363.60,49.29,250.4918,5.082
7363.80,49.611,252.1231,5.082
7364.00,50.191,255.1711,5.084
7364.20,51.487,261.8629,5.086
7364.40,49.265,249.9706,5.074
7364.60,49.179,249.6326,5.076
7364.80,49.673,252.3388,5.08
7365.00,50.117,254.5944,5.08
7365.20,51.438,261.5108,5.084
7365.40,49.29,250.5904,5.084
7365.60,49.241,250.2428,5.082
7365.80,49.71,252.2285,5.074
7366.00,50.179,254.7086,5.076
7366.20,51.389,260.9533,5.078
7366.40,49.253,250.3037,5.082
7366.60,49.303,250.6565,5.084
7366.80,49.648,252.4104,5.084
7367.00,50.13,254.7607,5.082
7367.20,51.389,261.1589,5.082
7367.40,49.204,249.9563,5.08
7367.60,49.809,253.1293,5.082
7367.80,50.13,254.7607,5.082
7368.00,51.364,261.0318,5.082
7368.20,49.315,250.6188,5.082
7368.40,49.191,249.7919,5.078
7368.60,49.759,252.8752,5.082
7368.80,50.117,254.5944,5.08
7369.00,51.315,260.8855,5.084
7369.20,49.179,249.731,5.078
7369.40,49.278,250.4308,5.082
7369.60,49.759,252.8752,5.082
7369.80,50.068,254.1452,5.076
7370.00,51.265,260.6313,5.084
7370.20,49.204,249.8579,5.078
7370.40,49.191,249.6935,5.076
7370.60,49.895,253.6662,5.084
7370.80,50.105,254.333,5.076
7371.00,51.278,260.5948,5.082
7371.20,49.253,250.2052,5.08
7371.40,49.167,249.4734,5.074
7371.60,49.858,253.3784,5.082
7371.80,50.179,255.0097,5.082
7372.00,51.204,260.1163,5.08
7372.20,49.216,249.9189,5.078
7372.40,49.278,250.4308,5.082
7372.60,49.87,253.6388,5.086
7372.80,50.142,254.8216,5.082
7373.00,51.191,260.1526,5.082
7373.20,49.216,249.9189,5.078
7373.40,49.265,250.2662,5.08
7373.60,49.932,253.7544,5.082
7373.80,50.13,254.8609,5.084
7374.00,51.117,259.7766,5.082
7374.20,49.265,250.3647,5.082
7374.40,49.204,250.1531,5.084
7374.60,49.957,253.7816,5.08
7374.80,50.13,254.8609,5.084
7375.00,51.068,259.7318,5.086
7375.20,49.29,250.5904,5.084
7375.40,49.265,250.4633,5.084
7375.60,49.907,253.5276,5.08
7375.80,50.117,254.3939,5.076
7376.00,51.068,259.2212,5.076
7376.20,49.179,249.731,5.078
7376.40,49.191,249.8903,5.08
7376.60,50.018,254.0914,5.08
7376.80,50.117,254.5944,5.08
7377.00,50.994,259.0495,5.08
7377.20,49.265,250.2662,5.08
7377.40,49.241,250.0458,5.078
7377.60,50.043,254.0183,5.076
7377.80,50.216,254.8964,5.076
7378.00,50.981,258.7796,5.076
7378.20,49.241,250.1443,5.08
7378.40,49.241,249.9473,5.076
7378.60,49.994,253.9695,5.08
7378.80,50.191,254.8699,5.078
7379.00,50.957,258.7596,5.078
7379.20,49.228,250.1767,5.082
7379.40,49.204,249.8579,5.078
7379.60,50.117,254.7948,5.084
7379.80,50.167,255.049,5.084
7380.00,50.858,258.5621,5.084
7380.20,49.315,250.4216,5.078
7380.40,49.265,250.4633,5.084
7380.60,50.105,254.2328,5.074
7380.80,50.253,255.3857,5.082
7381.00,50.809,258.313,5.084
7381.20,49.179,249.6326,5.076
7381.40,49.191,249.8903,5.08
7381.60,50.043,254.3185,5.082
7381.80,50.253,255.3857,5.082
7382.00,50.833,258.3333,5.082
7382.20,49.265,250.2662,5.08
7382.40,49.142,249.4448,5.076
7382.60,50.204,254.7351,5.074
7382.80,50.265,255.2457,5.078
7383.00,49.265,250.0692,5.076
7383.20,49.167,249.7684,5.08
7383.40,50.093,254.5726,5.082
7383.60,50.29,255.6744,5.084
7383.80,50.648,257.4944,5.084
7384.00,49.265,250.1677,5.078
7384.20,49.228,249.9798,5.078
7384.40,50.228,255.1582,5.08
7384.60,50.352,255.8889,5.082
7384.80,50.71,257.8096,5.084
7385.00,49.241,250.1443,5.08
7385.20,49.265,250.2662,5.08
7385.40,50.204,255.1367,5.082
7385.60,50.327,255.5605,5.078
7385.80,50.599,257.1441,5.082
7386.00,49.216,250.0173,5.08
7386.20,49.204,249.9563,5.08
7386.40,50.228,255.2587,5.082
7386.60,50.414,256.2039,5.082
7386.80,50.549,256.9911,5.084
7387.00,49.265,250.1677,5.078
7387.20,49.278,250.4308,5.082
7387.40,50.228,255.2587,5.082
7387.60,50.414,256.2039,5.082
7387.80,50.549,256.7889,5.08
7388.00,49.228,249.9798,5.078
7388.20,49.179,249.8293,5.08
7388.40,50.241,255.0233,5.076
7388.60,50.389,256.0769,5.082
7388.80,50.5,256.54,5.08
7389.00,49.265,250.1677,5.078
7389.20,49.216,249.9189,5.078
7389.40,50.265,255.2457,5.078
7389.60,50.525,256.5659,5.078
7389.80,50.438,256.3259,5.082
7390.00,49.315,250.6188,5.082
7390.20,49.253,250.4023,5.084
7390.40,50.253,255.4863,5.084
7390.60,50.537,256.9301,5.084
7390.80,50.389,255.9761,5.08
7391.00,49.265,250.1677,5.078
7391.20,49.216,249.8204,5.076
7391.40,50.339,255.8228,5.082
7391.60,50.599,256.9417,5.078
7391.80,50.327,255.8625,5.084
7392.00,49.278,250.4308,5.082
7392.20,49.204,249.9563,5.08
7392.40,50.327,255.4599,5.076
7392.60,50.611,257.0027,5.078
7392.80,50.315,255.6002,5.08
7393.00,49.204,250.0547,5.082
7393.20,49.216,250.2141,5.084
7393.40,50.315,255.7008,5.082
7393.60,50.586,256.8757,5.078
7393.80,50.315,255.3989,5.076
7394.00,49.241,250.1443,5.08
7394.20,49.253,250.3037,5.082
7394.40,50.401,256.1379,5.082
7394.60,50.648,257.3931,5.082
7394.80,53.586,272.4312,5.084
7395.00,49.278,250.0366,5.074
7395.20,49.154,249.5057,5.076
7395.40,50.339,255.6214,5.078
7395.60,50.697,257.4394,5.078
7395.80,50.154,254.682,5.078
7396.00,49.204,250.0547,5.082
7396.20,49.265,250.4633,5.084
7396.40,50.352,255.9896,5.084
7396.60,50.747,257.8962,5.082
7396.80,50.179,254.6082,5.074
7397.00,49.191,249.9887,5.082
7397.20,49.228,250.2752,5.084
7397.40,50.389,255.8754,5.078
7397.60,50.685,257.6826,5.084
7397.80,50.093,254.5726,5.082
7398.00,49.228,249.7829,5.074
7398.20,49.216,250.1157,5.082
7398.40,50.389,255.8754,5.078
7398.60,50.821,258.2723,5.082
7398.80,50.093,254.3723,5.078
7399.00,49.241,250.3412,5.084
7399.20,49.29,250.4918,5.082
7399.40,50.414,256.2039,5.082
7399.60,50.833,258.0283,5.076
7399.80,50.105,254.6336,5.082
7400.00,49.204,249.9563,5.08
7400.20,49.167,250.0634,5.086
7400.40,50.401,255.7347,5.074
7400.60,50.809,258.2113,5.082
7400.80,50.031,254.2575,5.082
7401.00,49.228,250.0782,5.08
7401.20,49.228,250.1767,5.082
7401.40,50.451,256.4929,5.084
7401.60,50.92,258.7754,5.082
7401.80,49.994,254.1695,5.084
7402.00,49.216,250.0173,5.08
7402.20,49.216,250.2141,5.084
7402.40,50.401,255.7347,5.074
7402.60,50.821,258.069,5.078
7402.80,49.981,253.8035,5.078
7403.00,49.179,249.9277,5.082
7403.20,49.228,250.2752,5.084
7403.40,50.451,256.4929,5.084
7403.60,50.944,258.7955,5.08
7403.80,49.944,253.9153,5.084
7404.00,49.265,250.4633,5.084
7404.20,49.191,249.7919,5.078
7404.40,50.451,256.0893,5.076
7404.60,50.994,259.0495,5.08
7404.80,49.944,253.9153,5.084
7405.00,49.216,250.1157,5.082
7405.20,49.241,249.9473,5.076
7405.40,50.463,256.453,5.082
7405.60,50.944,258.6936,5.078
7405.80,49.932,253.4548,5.076
7406.00,49.253,250.0082,5.076
7406.20,49.216,250.3126,5.086
7406.40,50.512,256.702,5.082
7406.60,51.043,259.5026,5.084
7406.80,49.846,253.3174,5.082
7407.00,49.253,250.4023,5.084
7407.20,49.167,249.7684,5.08
7407.40,50.5,256.742,5.084
7407.60,51.055,259.3594,5.08
7407.80,49.809,253.229,5.084
7408.00,49.216,250.0173,5.08
7408.20,49.228,249.8813,5.076
7408.40,50.512,256.3989,5.076
7408.60,51.092,259.8539,5.086
7408.80,49.895,253.4666,5.08
7409.00,49.265,250.1677,5.078
7409.20,49.241,250.1443,5.08
7409.40,50.549,256.9911,5.084
7409.60,51.08,259.6907,5.084
7409.80,49.759,252.9748,5.084
7410.00,49.315,250.7175,5.084
7410.20,49.191,249.9887,5.082
7410.40,50.451,256.0893,5.076
7410.60,51.179,259.7846,5.076
7410.80,49.747,252.7148,5.08
7411.00,49.29,250.4918,5.082
7411.20,49.278,250.4308,5.082
7411.40,50.562,256.9561,5.082
7411.60,51.179,260.0917,5.082
7411.80,49.796,253.1629,5.084
7412.00,49.228,250.0782,5.08
7412.20,49.167,249.8667,5.082
7412.40,50.525,256.768,5.082
7412.60,51.142,259.9036,5.082
7412.80,49.71,252.7256,5.084
7413.00,49.29,250.1961,5.076
7413.20,49.228,249.9798,5.078
7413.40,50.586,256.9769,5.08
7413.60,51.241,260.3043,5.08
7413.80,49.71,252.6262,5.082
7414.00,49.278,250.5294,5.084
7414.20,50.537,256.829,5.082
7414.40,51.179,260.194,5.084
7414.60,49.722,252.6872,5.082
7414.80,49.204,250.0547,5.082
7415.00,49.179,249.731,5.078
7415.20,50.623,257.1649,5.08
7415.40,51.278,260.3897,5.078
7415.60,49.661,251.9799,5.074
7415.80,49.265,250.2662,5.08
7416.00,49.228,249.7829,5.074
7416.20,50.549,256.7889,5.08
7416.40,51.265,260.3237,5.078
7416.60,49.623,251.8864,5.076
7416.80,49.204,249.9563,5.08
7417.00,49.265,250.1677,5.078
7417.20,50.549,257.0922,5.086
7417.40,51.278,260.7999,5.086
7417.60,49.648,252.3111,5.082
7417.80,49.228,250.2752,5.084
7418.00,49.204,249.8579,5.078
7418.20,50.586,256.9769,5.08
7418.40,51.315,260.7828,5.082
7418.60,49.648,252.2118,5.08
7418.80,49.303,250.4592,5.08
7419.00,49.191,249.9887,5.082
7419.20,50.525,256.4649,5.076
7419.40,51.315,260.8855,5.084
7419.60,49.586,251.8969,5.08
7419.80,49.228,250.1767,5.082
7420.00,49.278,250.2337,5.078
7420.20,50.525,256.8691,5.084
7420.40,51.29,260.5532,5.08
7420.60,49.636,252.4487,5.086
7420.80,49.228,250.1767,5.082
7421.00,49.241,249.8488,5.074
7421.20,50.623,257.3673,5.084
7421.40,51.302,260.5115,5.078
7421.60,49.525,251.8842,5.086
7421.80,49.228,249.8813,5.076
7422.00,49.167,249.965,5.084
7422.20,50.586,256.8757,5.078
7422.40,51.413,261.3837,5.084
7422.60,49.537,251.3507,5.074
7422.80,49.216,250.1157,5.082
7423.00,49.253,250.0082,5.076
7423.20,50.623,257.3673,5.084
7423.40,51.389,260.9533,5.078
7423.60,49.562,251.775,5.08
7423.80,49.241,250.0458,5.078
7424.00,49.167,249.7684,5.08
7424.20,50.599,257.2453,5.084
7424.40,51.327,261.0491,5.086
7424.60,49.537,251.747,5.082
7424.80,49.278,250.2337,5.078
7425.00,49.253,250.3037,5.082
7425.20,50.611,257.0027,5.078
7425.40,51.438,261.305,5.08
7425.60,49.512,251.62,5.082
7425.80,49.216,250.1157,5.082
7426.00,49.303,250.3606,5.078
7426.20,50.611,257.2051,5.082
7426.40,51.376,260.9901,5.08
7426.60,49.512,251.3229,5.076
7426.80,49.191,250.0871,5.084
7427.00,49.228,249.8813,5.076
7427.20,50.623,257.2661,5.082
7427.40,51.438,261.305,5.08
7427.60,49.463,251.1731,5.078
7427.80,49.278,250.5294,5.084
7428.00,49.241,250.0458,5.078
7428.20,50.599,256.9417,5.078
7428.40,51.524,261.5358,5.076
7428.60,49.438,250.9473,5.076
7428.80,49.167,249.67,5.078
7429.00,49.265,250.3647,5.082
7429.20,50.599,257.1441,5.082
7429.40,51.45,261.4689,5.082
7429.60,49.5,251.559,5.082
7429.80,49.228,250.2752,5.084
7430.00,49.228,250.2752,5.084
7430.20,50.636,257.3322,5.082
7430.40,51.45,261.2631,5.078
7430.60,49.512,251.3229,5.076
7430.80,49.241,249.9473,5.076
7431.00,49.204,249.8579,5.078
7431.20,50.586,256.9769,5.08
7431.40,51.475,261.6989,5.084
7431.60,49.389,250.9949,5.082
7431.80,49.204,249.9563,5.08
7432.00,49.29,250.1961,5.076
7432.20,50.599,257.1441,5.082
7432.40,51.487,261.7599,5.084
7432.60,49.475,251.4319,5.082
7432.80,49.228,249.8813,5.076
7433.00,49.216,250.0173,5.08
7433.20,50.722,257.8707,5.084
7433.40,51.413,261.3837,5.084
7433.60,49.426,251.2818,5.084
7433.80,49.241,250.2428,5.082
7434.00,49.167,249.8667,5.082
7434.20,50.66,257.2515,5.078
7434.40,51.537,261.808,5.08
7434.60,49.438,251.2439,5.082
7434.80,49.265,250.3647,5.082
7435.00,49.265,250.1677,5.078
7435.20,50.611,256.9015,5.076
7435.40,51.512,261.681,5.08
7435.60,49.451,251.31,5.082
7435.80,49.241,250.0458,5.078
7436.00,49.265,250.3647,5.082
7436.20,50.673,257.5202,5.082
7436.40,51.45,261.4689,5.082
7436.60,49.414,251.2208,5.084
7436.80,49.241,249.9473,5.076
7437.00,49.253,250.2052,5.08
7437.20,50.673,257.5202,5.082
7437.40,51.562,262.1412,5.084
7437.60,49.438,251.3428,5.084
7437.80,49.228,249.9798,5.078
7438.00,49.241,250.1443,5.08
7438.20,50.623,257.2661,5.082
7438.40,51.487,261.8629,5.086
7438.60,49.401,251.2535,5.086
7438.80,49.216,249.722,5.074
7439.00,49.253,249.9097,5.074
7439.20,50.685,257.3784,5.078
7439.40,51.574,261.8928,5.078
7439.60,49.377,250.8351,5.08
7439.80,49.253,250.3037,5.082
7440.00,49.216,250.2141,5.084
7440.20,51.623,262.4514,5.084
7440.40,49.389,250.6986,5.076
7440.60,49.179,249.9277,5.082
7440.80,49.191,249.8903,5.08
7441.00,50.648,257.0893,5.076
7441.20,51.549,262.0751,5.084
7441.40,49.389,250.7973,5.078
7441.60,49.253,250.1067,5.078
7441.80,49.191,249.8903,5.08
7442.00,50.636,257.1296,5.078
7442.20,51.537,261.911,5.082
7442.40,49.364,251.0653,5.086
7442.60,49.29,250.3932,5.08
7442.80,49.228,249.9798,5.078
7443.00,50.66,257.1502,5.076
7443.20,51.611,261.8742,5.074
7443.40,49.315,250.3229,5.076
7443.60,49.191,250.0871,5.084
7443.80,49.265,250.2662,5.08
7444.00,50.685,257.5812,5.082
7444.20,51.586,262.2632,5.084
7444.40,49.364,250.6704,5.078
7444.60,49.216,250.0173,5.08
7444.80,49.253,250.2052,5.08
7445.00,50.673,257.5202,5.082
7445.20,51.611,262.2871,5.082
7445.40,49.303,250.262,5.076
7445.60,49.265,250.1677,5.078
7445.80,49.179,250.026,5.084
7446.00,50.648,257.5957,5.086
7446.20,51.586,262.16,5.082
7446.40,49.352,250.5108,5.076
7446.60,49.179,249.8293,5.08
7446.80,49.253,250.4023,5.084
7447.00,50.673,257.6216,5.084
7447.20,51.599,262.2261,5.082
7447.40,49.377,250.9339,5.082
7447.60,49.154,249.604,5.078
7447.80,49.228,250.1767,5.082
7448.00,50.611,256.8002,5.074
7448.20,51.586,262.2632,5.084
7448.40,49.327,250.4825,5.078
7448.60,49.265,250.3647,5.082
7448.80,49.216,250.1157,5.082
7449.00,50.599,256.8405,5.076
7449.20,51.673,262.7055,5.084
7449.40,49.352,250.6095,5.078
7449.60,49.241,249.9473,5.076
7449.80,49.241,250.0458,5.078
7450.00,50.623,257.2661,5.082
7450.20,51.586,262.2632,5.084
7450.40,49.327,250.7785,5.084
7450.60,49.204,249.6611,5.074
7450.80,49.216,249.8204,5.076
7451.00,50.71,257.5054,5.078
7451.20,51.636,262.3109,5.08
7451.40,49.327,250.7785,5.084
7451.60,49.278,250.4308,5.082
7451.80,49.265,249.9706,5.074
7452.00,50.66,257.2515,5.078
7452.20,51.673,262.4988,5.08
7452.40,49.29,250.4918,5.082
7452.60,49.228,249.8813,5.076
7452.80,49.216,249.722,5.074
7453.00,50.648,257.1906,5.078
7453.20,51.611,262.0807,5.078
7453.40,49.389,250.9949,5.082
7453.60,49.253,250.2052,5.08
7453.80,49.265,250.1677,5.078
7454.00,50.71,257.8096,5.084
7454.20,51.636,262.0011,5.074
7454.40,49.34,250.6472,5.08
7454.60,49.265,250.3647,5.082
7454.80,49.228,250.0782,5.08
7455.00,50.636,257.1296,5.078
7455.20,51.66,262.5361,5.082
7455.40,49.327,250.8771,5.086
7455.60,49.241,250.1443,5.08
7455.80,49.278,250.4308,5.082
7456.00,50.697,257.338,5.076
7456.20,51.611,262.3903,5.084
7456.40,49.401,250.9571,5.08
7456.60,49.265,250.1677,5.078
7456.80,49.228,250.1767,5.082
7457.00,50.71,257.7082,5.082
7457.20,51.599,262.1229,5.08
7457.40,49.29,250.1961,5.076
7457.60,49.265,250.2662,5.08
7457.80,49.204,250.1531,5.084
7458.00,50.685,257.6826,5.084
7458.20,51.673,262.6022,5.082
7458.40,49.265,250.4633,5.084
7458.60,49.216,250.2141,5.084
7458.80,49.265,250.1677,5.078
7459.00,50.636,257.0284,5.076
7459.20,51.673,262.1888,5.074
7459.40,49.377,250.6376,5.076
7459.60,49.13,249.5804,5.08
7459.80,49.179,249.9277,5.082
7460.00,50.685,257.6826,5.084
7460.20,51.648,262.5784,5.084
7460.40,49.29,250.5904,5.084
7460.60,49.265,250.3647,5.082
7460.80,49.228,250.1767,5.082
7461.00,50.722,257.8707,5.084
7461.20,51.648,262.5784,5.084
7461.40,49.278,250.4308,5.082
7461.60,49.29,250.1961,5.076
7461.80,49.265,249.9706,5.074
7462.00,50.697,257.4394,5.078
7462.20,51.648,262.3718,5.08
7462.40,49.303,250.5578,5.082
7462.60,49.216,250.0173,5.08
7462.80,49.228,249.9798,5.078
7463.00,50.722,257.4649,5.076
7463.20,51.673,262.6022,5.082
7463.40,49.29,250.4918,5.082
7463.60,49.278,250.4308,5.082
7463.80,49.204,250.0547,5.082
7464.00,50.673,257.3175,5.078
7464.20,51.722,262.6443,5.078
7464.40,49.29,250.4918,5.082
7464.60,49.241,250.2428,5.082
7464.80,49.253,250.4023,5.084
7465.00,50.636,257.3322,5.082
7465.20,51.66,262.1228,5.074
7465.40,49.352,250.6095,5.078
7465.60,49.253,250.3037,5.082
7465.80,49.253,250.0082,5.076
7466.00,50.697,257.338,5.076
7466.20,51.685,262.3531,5.076
7466.40,49.315,250.3229,5.076
7466.60,49.241,250.0458,5.078
7466.80,49.216,249.9189,5.078
7467.00,50.685,257.4798,5.08
7467.20,51.71,262.6868,5.08
7467.40,49.278,250.2337,5.078
7467.60,49.191,249.8903,5.08
7467.80,49.327,250.6798,5.082
7468.00,50.71,257.7082,5.082
7468.20,51.685,262.6632,5.082
7468.40,49.352,250.7082,5.08
7468.60,49.228,250.1767,5.082
7468.80,49.265,249.9706,5.074
7469.00,50.71,257.404,5.076
7469.20,51.648,262.2686,5.078
7469.40,49.303,250.4592,5.08
7469.60,49.241,250.3412,5.084
7469.80,49.191,250.0871,5.084
7470.00,50.697,257.8449,5.086
7470.20,51.759,263.0392,5.082
7470.40,49.29,250.1961,5.076
7470.60,49.204,249.7595,5.076
7470.80,49.278,250.3322,5.08
7471.00,50.722,257.7692,5.082
7471.20,51.71,262.7902,5.082
7471.40,49.364,250.8678,5.082
7471.60,49.204,250.1531,5.084
7471.80,49.204,250.0547,5.082
7472.00,50.66,257.4541,5.082
7472.20,51.636,262.4142,5.082
7472.40,49.315,250.7175,5.084
7472.60,49.29,250.4918,5.082
7472.80,49.241,250.1443,5.08
7473.00,50.66,257.3528,5.08
7473.20,51.722,262.7477,5.08
7473.40,49.303,250.4592,5.08
7473.60,49.228,250.4721,5.088
7473.80,49.278,250.4308,5.082
7474.00,50.673,257.6216,5.084
7474.20,51.648,262.2686,5.078
7474.40,49.315,250.7175,5.084
7474.60,49.241,250.5382,5.088
7474.80,49.154,249.8006,5.082
7475.00,50.722,257.3634,5.074
7475.20,51.71,262.997,5.086
7475.40,49.315,250.4216,5.078
7475.60,49.216,250.2141,5.084
7475.80,49.241,250.2428,5.082
7476.00,50.71,257.8096,5.084
7476.20,51.71,262.5834,5.078
7476.40,49.241,250.1443,5.08
7476.60,49.228,249.9798,5.078
7476.80,49.253,250.0082,5.076
7477.00,50.673,257.3175,5.078
7477.20,51.697,262.6208,5.08
7477.40,49.34,250.6472,5.08
7477.60,49.278,250.3322,5.08
7477.80,49.204,250.0547,5.082
7478.00,50.697,257.6422,5.082
7478.20,51.673,262.7055,5.084
7478.40,49.303,250.3606,5.078
7478.60,49.253,249.9097,5.074
7478.80,49.216,249.9189,5.078
7479.00,50.623,257.1649,5.08
7479.20,51.697,262.7241,5.082
7479.40,49.265,250.4633,5.084
7479.60,49.253,250.4023,5.084
7479.80,49.315,250.6188,5.082
7480.00,50.697,257.338,5.076
7480.20,51.685,262.3531,5.076
7480.40,49.364,250.6704,5.078
7480.60,49.228,250.0782,5.08
7480.80,49.265,250.3647,5.082
7481.00,50.722,257.8707,5.084
7481.20,51.673,262.6022,5.082
7481.40,49.278,250.5294,5.084
7481.60,49.253,250.4023,5.084
7481.80,49.191,250.0871,5.084
7482.00,50.648,257.2918,5.08
7482.20,51.747,262.8748,5.08
7482.40,49.265,250.2662,5.08
7482.60,49.241,250.0458,5.078
7482.80,49.265,250.4633,5.084
7483.00,50.685,257.5812,5.082
7483.20,51.734,262.4983,5.074
7483.40,49.278,250.1351,5.076
7483.60,49.216,250.0173,5.08
7483.80,49.216,250.1157,5.082
7484.00,50.697,257.6422,5.082
7484.20,51.648,262.5784,5.084
7484.40,49.216,250.3126,5.086
7484.60,49.265,250.3647,5.082
7484.80,49.228,250.2752,5.084
7485.00,50.697,257.7436,5.084
7485.20,51.784,263.3734,5.086
7485.40,49.303,250.5578,5.082
7485.60,49.216,249.9189,5.078
7485.80,49.29,250.1961,5.076
7486.00,50.685,257.6826,5.084
7486.20,51.648,262.4751,5.082
7486.40,49.278,250.4308,5.082
7486.60,49.216,249.8204,5.076
7486.80,49.228,249.9798,5.078
7487.00,50.697,257.5407,5.08
7487.20,51.71,262.7902,5.082
7487.40,49.327,250.6798,5.082
7487.60,49.29,250.4918,5.082
7487.80,49.228,250.0782,5.08
7488.00,50.722,257.5663,5.078
7488.20,51.759,263.0392,5.082
7488.40,49.278,250.5294,5.084
7488.60,49.167,249.8667,5.082
7488.80,49.204,250.1531,5.084
7489.00,50.648,257.4944,5.084
7489.20,51.685,262.6632,5.082
7489.40,49.315,250.5202,5.08
7489.60,49.253,250.1067,5.078
7489.80,49.265,250.3647,5.082
7490.00,50.734,257.8302,5.082
7490.20,51.722,262.7477,5.08
7490.40,49.278,250.2337,5.078
